date,area_name,cases_7d,pred
2022-03-31,East of England,7239.571428571428,4.303511284171412
2020-09-01,London,203.42857142857144,2432.34360600729
2020-09-02,London,228.8571428571429,2544.9574759295383
2020-09-03,London,245.42857142857144,2554.7382608506473
2020-09-04,London,264.85714285714283,2744.239630910044
2020-09-05,London,283.7142857142857,4976.079579104055
2020-09-06,London,294.7142857142857,5773.127331184402
2020-09-07,London,330.0,3336.2924495054276
2020-09-08,London,335.0,3347.8791413252234
2020-09-09,London,335.57142857142856,3595.979531974393
2020-09-10,London,342.57142857142856,3642.4372591997985
2020-09-11,London,339.1428571428572,3852.412445749293
2020-09-12,London,333.57142857142856,6815.451133295488
2020-09-13,London,319.7142857142857,8025.207832101319
2020-09-14,London,296.85714285714283,5289.891297913049
2020-09-15,London,285.57142857142856,5312.6455830337
2020-09-16,London,278.0,5542.109434406216
2020-09-17,London,268.1428571428572,5680.801278366072
2020-09-18,London,275.42857142857144,6061.194125345757
2020-09-19,London,291.1428571428572,9993.472427644861
2020-09-20,London,334.42857142857144,11593.456271898396
2020-09-21,London,353.0,7550.125069815471
2020-09-22,London,389.1428571428572,7706.936531169588
2020-09-23,London,441.1428571428572,8194.117843321847
2020-09-24,London,480.2857142857143,8244.590449607627
2020-09-25,London,511.8571428571428,8784.214951924521
2020-09-26,London,541.8571428571429,14453.787645497663
2020-09-27,London,559.0,16286.058919139072
2020-09-28,London,603.2857142857143,11242.859816363316
2020-09-29,London,629.0,11527.805206869905
2020-09-30,London,678.7142857142857,11816.313049266684
2020-10-01,London,746.4285714285714,12596.333457420835
2020-10-02,London,808.2857142857143,12983.319283659634
2020-10-03,London,843.7142857142857,20672.551671169596
2020-10-04,London,886.4285714285714,23131.514691548702
2020-10-05,London,965.5714285714286,16416.648169506916
2020-10-06,London,1031.7142857142858,16507.06463095925
2020-10-07,London,1091.571428571429,17550.63283874783
2020-10-08,London,1149.428571428571,17692.248283551544
2020-10-09,London,1195.428571428571,19201.728662564896
2020-10-10,London,1207.0,30689.820502774757
2020-10-11,London,1194.2857142857142,34919.81579994609
2020-10-12,London,1236.0,23671.34567576053
2020-10-13,London,1274.857142857143,24180.430784062108
2020-10-14,London,1305.2857142857142,25659.59219367151
2020-10-15,London,1342.2857142857142,26336.265765035183
2020-10-16,London,1388.428571428571,28045.689674234294
2020-10-17,London,1422.142857142857,43276.98802855338
2020-10-18,London,1502.571428571429,48072.5462623789
2020-10-19,London,1612.428571428571,32375.923105610414
2020-10-20,London,1740.428571428571,32787.68977256905
2020-10-21,London,1845.857142857143,33181.7568927366
2020-10-22,London,1911.571428571429,34226.720598181804
2020-10-23,London,1962.7142857142856,35365.766569392166
2020-10-24,London,2011.4285714285716,56780.002379120924
2020-10-25,London,2010.571428571429,63248.80287404019
2020-10-26,London,2039.4285714285716,36020.410719403146
2020-10-27,London,2007.2857142857144,34733.54122790175
2020-10-28,London,1953.0,35737.148259882684
2020-10-29,London,1928.7142857142856,34533.18256622369
2020-10-30,London,1907.571428571429,36331.684767391984
2020-10-31,London,1899.7142857142856,64248.40755133021
2020-11-01,London,1888.857142857143,72647.19325358125
2020-11-02,London,1946.571428571429,48462.923901104106
2020-11-03,London,1953.857142857143,49580.29749373903
2020-11-04,London,1966.4285714285716,51722.33040175013
2020-11-05,London,1978.571428571429,43726.68776252461
2020-11-06,London,2014.2857142857144,44004.92157181263
2020-11-07,London,2052.0,58242.089782322866
2020-11-08,London,2132.8571428571427,57856.64864412144
2020-11-09,London,2156.1428571428573,43600.437623573795
2020-11-10,London,2243.8571428571427,42689.54785873853
2020-11-11,London,2369.1428571428573,42674.98818238571
2020-11-12,London,2479.8571428571427,40943.47547068714
2020-11-13,London,2565.428571428572,41741.62895358384
2020-11-14,London,2607.285714285714,53093.93536266868
2020-11-15,London,2612.714285714286,52936.57343256066
2020-11-16,London,2611.1428571428573,40213.669141555285
2020-11-17,London,2585.5714285714284,39162.4996260588
2020-11-18,London,2518.0,38943.553512297505
2020-11-19,London,2421.1428571428573,37167.34646544753
2020-11-20,London,2336.5714285714284,37699.88528359618
2020-11-21,London,2272.8571428571427,50048.85285308929
2020-11-22,London,2226.8571428571427,49955.672789817
2020-11-23,London,2128.714285714286,36952.69742094032
2020-11-24,London,2069.0,35138.96533024505
2020-11-25,London,2037.142857142857,35514.889913041545
2020-11-26,London,2020.0,33827.973737864275
2020-11-27,London,2031.7142857142856,33509.18806077395
2020-11-28,London,2051.714285714286,45648.409448486185
2020-11-29,London,2074.8571428571427,44809.52689337768
2020-11-30,London,2116.285714285714,33207.83112642387
2020-12-01,London,2160.5714285714284,32860.55512491948
2020-12-02,London,2242.5714285714284,35831.02903631674
2020-12-03,London,2299.0,33939.23762704166
2020-12-04,London,2403.285714285714,34468.32619090831
2020-12-05,London,2492.285714285714,51714.3958121329
2020-12-06,London,2603.0,53148.80986057992
2020-12-07,London,2750.0,34547.9762134419
2020-12-08,London,2931.428571428572,34248.68031092563
2020-12-09,London,3163.285714285714,33993.562705083175
2020-12-10,London,3533.714285714286,32548.289455625785
2020-12-11,London,3901.428571428572,32870.11049181031
2020-12-12,London,4254.571428571428,48353.275541695
2020-12-13,London,4701.142857142857,49181.19665276547
2020-12-14,London,5371.0,30876.157704535253
2020-12-15,London,6116.0,30355.380488662413
2020-12-16,London,6930.714285714285,28165.49675603863
2020-12-17,London,7678.857142857143,25981.84204712871
2020-12-18,London,8459.42857142857,23827.411985624098
2020-12-19,London,8822.142857142857,38013.22261675874
2020-12-20,London,9323.142857142857,35239.64982370605
2020-12-21,London,10045.57142857143,17459.509003143336
2020-12-22,London,10702.0,15357.888494142184
2020-12-23,London,11040.142857142857,14252.9669262501
2020-12-24,London,10936.857142857143,10510.162585162896
2020-12-25,London,9995.57142857143,4060.0594425574714
2020-12-26,London,10680.857142857143,13631.871152585083
2020-12-27,London,11293.142857142857,19417.922849459595
2020-12-28,London,10919.57142857143,5626.484011751294
2020-12-29,London,11876.142857142857,7156.147293659048
2020-12-30,London,12608.42857142857,6792.684540080633
2020-12-31,London,13047.42857142857,5790.576393251828
2021-01-01,London,13401.142857142857,3102.342028836713
2021-01-02,London,13666.285714285714,10481.463641494134
2021-01-03,London,13671.0,11671.199243840558
2021-01-04,London,14638.42857142857,6623.415841602884
2021-01-05,London,13871.285714285714,5866.5414944761005
2021-01-06,London,13332.285714285714,5619.422760331498
2021-01-07,London,13287.57142857143,5246.121877565041
2021-01-08,London,13842.0,5031.382813217905
2021-01-09,London,13130.42857142857,7782.381093885995
2021-01-10,London,12308.142857142857,7626.919512982617
2021-01-11,London,11478.42857142857,4399.60792129798
2021-01-12,London,10790.714285714286,3994.6572703529887
2021-01-13,London,10165.714285714286,3721.2952549606516
2021-01-14,London,9709.142857142857,3369.658095905713
2021-01-15,London,9370.142857142857,3313.4619111561296
2021-01-16,London,8991.714285714286,4988.856886318797
2021-01-17,London,8689.142857142857,5117.424042082305
2021-01-18,London,8213.714285714286,2871.0228938145883
2021-01-19,London,7804.0,2599.5036429953648
2021-01-20,London,7356.428571428572,2486.1848977820214
2021-01-21,London,6897.285714285715,2315.781189316898
2021-01-22,London,6517.714285714285,2338.7627085279246
2021-01-23,London,6224.571428571428,3529.074873600836
2021-01-24,London,5892.571428571428,3282.8937372738474
2021-01-25,London,5405.142857142857,1982.097166586217
2021-01-26,London,4988.0,1799.29385861738
2021-01-27,London,4693.285714285715,1722.7999667133515
2021-01-28,London,4411.571428571428,1607.7005620148636
2021-01-29,London,4091.285714285714,1582.3220923801268
2021-01-30,London,3870.714285714286,2307.1085520490033
2021-01-31,London,3740.571428571429,2329.368523646135
2021-02-01,London,3493.714285714286,1343.2033449299995
2021-02-02,London,3311.8571428571427,1253.4222847710037
2021-02-03,London,3092.5714285714284,1201.5576914393077
2021-02-04,London,2887.714285714286,1123.388986800896
2021-02-05,London,2700.285714285714,1106.3109765070703
2021-02-06,London,2539.714285714286,1657.3953275762592
2021-02-07,London,2410.428571428572,1518.8519526638681
2021-02-08,London,2193.8571428571427,891.9085065751982
2021-02-09,London,2005.857142857143,830.6441576525029
2021-02-10,London,1833.857142857143,816.9682504978947
2021-02-11,London,1683.428571428571,763.7860043590056
2021-02-12,London,1559.0,752.1422356146859
2021-02-13,London,1459.857142857143,1126.744523650102
2021-02-14,London,1393.0,1123.975846832961
2021-02-15,London,1331.142857142857,612.1820672469289
2021-02-16,London,1263.428571428571,570.1172191708329
2021-02-17,London,1199.7142857142858,545.8068972069783
2021-02-18,London,1151.0,509.27402984330377
2021-02-19,London,1114.571428571429,501.1671829201996
2021-02-20,London,1104.0,807.1465616649011
2021-02-21,London,1082.2857142857142,809.2575354627064
2021-02-22,London,1027.857142857143,470.0308800185952
2021-02-23,London,988.8571428571428,441.1256227903855
2021-02-24,London,936.5714285714286,424.4951952151286
2021-02-25,London,868.1428571428571,399.1505511851953
2021-02-26,London,808.4285714285714,393.95398910525375
2021-02-27,London,766.2857142857143,606.6961000089905
2021-02-28,London,728.5714285714286,593.0399450939667
2021-03-01,London,661.4285714285714,348.3981458896425
2021-03-02,London,621.5714285714286,319.4888366531291
2021-03-03,London,597.7142857142857,307.4370443543921
2021-03-04,London,579.0,289.07453152533685
2021-03-05,London,560.8571428571429,292.07110075475174
2021-03-06,London,544.8571428571429,433.50191132852314
2021-03-07,London,534.2857142857143,436.10242240810476
2021-03-08,London,535.0,265.32857603974844
2021-03-09,London,526.1428571428571,256.39069233828087
2021-03-10,London,518.8571428571429,248.10446228574975
2021-03-11,London,510.0,235.09350643010885
2021-03-12,London,511.8571428571428,237.98319970343502
2021-03-13,London,507.1428571428572,330.67543467250044
2021-03-14,London,499.57142857142856,353.36499446770614
2021-03-15,London,504.7142857142857,215.9973390624665
2021-03-16,London,491.2857142857143,200.51127391912573
2021-03-17,London,481.57142857142856,198.63795159959705
2021-03-18,London,483.4285714285714,184.83146210217652
2021-03-19,London,472.57142857142856,187.2179440750114
2021-03-20,London,473.1428571428572,259.07121907387364
2021-03-21,London,488.4285714285714,265.4050302613252
2021-03-22,London,479.2857142857143,170.05484985035733
2021-03-23,London,474.57142857142856,158.23695647271236
2021-03-24,London,497.2857142857143,156.92034313758612
2021-03-25,London,495.2857142857143,146.35735077262848
2021-03-26,London,496.0,145.29660838185842
2021-03-27,London,486.7142857142857,204.0862475434723
2021-03-28,London,494.0,197.31211846897898
2021-03-29,London,476.1428571428572,131.4602226845943
2021-03-30,London,461.1428571428572,125.04612326669732
2021-03-31,London,416.2857142857143,121.53792566965217
2021-04-01,London,401.8571428571428,108.42213274502778
2021-04-02,London,375.2857142857143,56.95295159962858
2021-04-03,London,365.2857142857143,136.99257249194412
2021-04-04,London,321.1428571428572,141.45768428571887
2021-04-05,London,297.42857142857144,40.71198935046224
2021-04-06,London,293.85714285714283,71.31146977038357
2021-04-07,London,301.0,70.26326325500688
2021-04-08,London,295.2857142857143,66.06230157901443
2021-04-09,London,310.2857142857143,66.74274468804511
2021-04-10,London,316.1428571428572,103.66078057804702
2021-04-11,London,329.1428571428572,107.89685139460659
2021-04-12,London,342.1428571428572,61.561033795065086
2021-04-13,London,334.1428571428572,56.730649284266455
2021-04-14,London,323.1428571428572,54.73770347048005
2021-04-15,London,321.85714285714283,52.88953681989821
2021-04-16,London,315.57142857142856,52.340587911546706
2021-04-17,London,306.7142857142857,84.97352101721602
2021-04-18,London,318.57142857142856,88.01512151628745
2021-04-19,London,324.57142857142856,57.48118423234977
2021-04-20,London,335.1428571428572,55.20711462977648
2021-04-21,London,348.57142857142856,54.07434652603743
2021-04-22,London,349.42857142857144,53.04903561522617
2021-04-23,London,337.7142857142857,53.10882941635442
2021-04-24,London,340.0,73.76683762910112
2021-04-25,London,323.7142857142857,74.64096523766233
2021-04-26,London,313.7142857142857,50.68391423466527
2021-04-27,London,300.7142857142857,47.932046929935375
2021-04-28,London,289.0,47.02301356819284
2021-04-29,London,273.1428571428572,45.33612256353791
2021-04-30,London,271.7142857142857,46.227934494986265
2021-05-01,London,263.1428571428572,62.31295406832761
2021-05-02,London,249.14285714285717,63.7873447955466
2021-05-03,London,238.42857142857144,17.5608048581114
2021-05-04,London,242.7142857142857,38.505773673588116
2021-05-05,London,239.28571428571428,38.4980395909378
2021-05-06,London,251.28571428571428,36.48918713069328
2021-05-07,London,250.8571428571429,37.88671246675713
2021-05-08,London,251.42857142857144,50.25197021564314
2021-05-09,London,266.2857142857143,53.52713256823039
2021-05-10,London,282.2857142857143,35.134651210775324
2021-05-11,London,279.7142857142857,34.52300898105773
2021-05-12,London,272.57142857142856,33.34820282060572
2021-05-13,London,267.2857142857143,30.40025199495659
2021-05-14,London,269.2857142857143,32.10440749166826
2021-05-15,London,269.7142857142857,43.27341285923428
2021-05-16,London,260.7142857142857,45.49219658517449
2021-05-17,London,257.57142857142856,30.775131342450937
2021-05-18,London,262.0,29.72691847092015
2021-05-19,London,280.1428571428572,29.798818901896542
2021-05-20,London,289.57142857142856,28.896361003232666
2021-05-21,London,292.7142857142857,29.043871311678405
2021-05-22,London,300.57142857142856,40.51823914626745
2021-05-23,London,308.7142857142857,41.83789410551939
2021-05-24,London,314.42857142857144,27.89876069895548
2021-05-25,London,328.0,27.002760384672328
2021-05-26,London,345.85714285714283,27.104639125834293
2021-05-27,London,373.1428571428572,26.806658721525707
2021-05-28,London,395.57142857142856,26.556159856969522
2021-05-29,London,415.1428571428572,36.93882785426196
2021-05-30,London,432.2857142857143,38.21897902743144
2021-05-31,London,451.57142857142856,10.28341627415684
2021-06-01,London,492.8571428571428,18.697612575956494
2021-06-02,London,539.8571428571429,18.54103531851194
2021-06-03,London,579.5714285714286,17.66878400816872
2021-06-04,London,618.5714285714286,17.559132107138
2021-06-05,London,648.8571428571429,30.41236033467473
2021-06-06,London,686.8571428571429,32.078188214159404
2021-06-07,London,758.5714285714286,20.468206705844885
2021-06-08,London,813.1428571428571,20.21002247141818
2021-06-09,London,850.7142857142857,19.9879404477436
2021-06-10,London,879.1428571428571,19.801057838252227
2021-06-11,London,912.7142857142856,19.985220489918614
2021-06-12,London,937.5714285714286,28.693932981430432
2021-06-13,London,951.8571428571428,29.959643202443765
2021-06-14,London,979.1428571428572,19.46545328114012
2021-06-15,London,1008.5714285714286,19.25104342008219
2021-06-16,London,1020.8571428571428,18.739814866237662
2021-06-17,London,1064.142857142857,17.921056624987045
2021-06-18,London,1078.428571428571,18.036553590197855
2021-06-19,London,1100.142857142857,26.37083451953451
2021-06-20,London,1129.2857142857142,28.149011194311324
2021-06-21,London,1193.0,17.77955258388981
2021-06-22,London,1262.428571428571,17.555053817441575
2021-06-23,London,1377.857142857143,17.361867115246305
2021-06-24,London,1472.0,16.90126575836703
2021-06-25,London,1617.571428571429,17.034457831951308
2021-06-26,London,1731.7142857142858,24.827906374196584
2021-06-27,London,1863.0,25.921250890881485
2021-06-28,London,2037.142857142857,16.538849845639945
2021-06-29,London,2209.8571428571427,15.745987393917654
2021-06-30,London,2368.714285714286,15.804821130932464
2021-07-01,London,2531.428571428572,15.630711251883499
2021-07-02,London,2658.0,15.750697182856669
2021-07-03,London,2795.1428571428573,22.96391998754349
2021-07-04,London,2902.1428571428573,23.97601862867523
2021-07-05,London,3043.5714285714284,15.577126877799845
2021-07-06,London,3190.5714285714284,14.864490580336456
2021-07-07,London,3393.428571428572,14.67696079422854
2021-07-08,London,3478.0,14.259589010982442
2021-07-09,London,3579.5714285714284,14.351790384287249
2021-07-10,London,3660.714285714286,20.983108871272083
2021-07-11,London,3752.714285714286,22.92694808483879
2021-07-12,London,3910.714285714286,13.42931979850386
2021-07-13,London,4094.285714285714,13.443804944243805
2021-07-14,London,4390.142857142857,13.252072575419033
2021-07-15,London,4979.857142857143,12.850774908736934
2021-07-16,London,5477.428571428572,12.91585791512917
2021-07-17,London,5739.0,19.178728704759802
2021-07-18,London,5916.142857142857,20.229399823220948
2021-07-19,London,6083.142857142857,11.970374481214852
2021-07-20,London,6061.714285714285,11.070194443952513
2021-07-21,London,5806.142857142857,11.255787078925085
2021-07-22,London,5305.571428571428,10.64420263164372
2021-07-23,London,4848.0,10.441652980679384
2021-07-24,London,4567.428571428572,16.628199735988918
2021-07-25,London,4333.0,17.508103861015034
2021-07-26,London,4033.714285714286,9.450382351274708
2021-07-27,London,3854.714285714286,9.006652668843607
2021-07-28,London,3737.428571428572,8.766780546208773
2021-07-29,London,3678.571428571429,8.54636664021724
2021-07-30,London,3596.1428571428573,8.176049703786932
2021-07-31,London,3532.285714285714,13.988466459100831
2021-08-01,London,3506.714285714286,14.907162251436445
2021-08-02,London,3498.8571428571427,7.796409352902528
2021-08-03,London,3516.8571428571427,7.416055174262572
2021-08-04,London,3564.0,7.207723010321525
2021-08-05,London,3619.428571428572,6.868623537674269
2021-08-06,London,3672.142857142857,6.824934379340656
2021-08-07,London,3721.142857142857,11.39329804890736
2021-08-08,London,3751.714285714286,12.251766513369764
2021-08-09,London,3735.857142857143,6.331300861772311
2021-08-10,London,3721.0,6.144166591694763
2021-08-11,London,3732.142857142857,5.971384394401736
2021-08-12,London,3693.285714285714,5.690646759525359
2021-08-13,London,3698.571428571429,5.655578823045481
2021-08-14,London,3689.142857142857,9.67620351161506
2021-08-15,London,3666.714285714286,10.312077037360716
2021-08-16,London,3673.857142857143,5.275777604048126
2021-08-17,London,3659.142857142857,5.008570552309048
2021-08-18,London,3578.0,5.1791706498688965
2021-08-19,London,3522.5714285714284,4.852652017132762
2021-08-20,London,3437.5714285714284,4.827988864648183
2021-08-21,London,3406.285714285714,8.008938898545964
2021-08-22,London,3401.0,8.728224490612755
2021-08-23,London,3362.428571428572,4.618064026704921
2021-08-24,London,3318.0,4.400985845352337
2021-08-25,London,3278.714285714286,4.283729200814361
2021-08-26,London,3223.8571428571427,4.0902039980064515
2021-08-27,London,3220.5714285714284,3.9875047960860566
2021-08-28,London,3209.0,6.654031094535912
2021-08-29,London,3146.5714285714284,7.242611882322738
2021-08-30,London,3034.5714285714284,1.9292368651975709
2021-08-31,London,3076.8571428571427,3.5210999988133693
2021-09-01,London,3098.0,3.7158219402191017
2021-09-02,London,3178.8571428571427,3.6452195759659416
2021-09-03,London,3234.0,3.716802004323971
2021-09-04,London,3249.714285714286,5.76847318786072
2021-09-05,London,3309.5714285714284,6.238884696987941
2021-09-06,London,3455.1428571428573,3.724495923875449
2021-09-07,London,3405.428571428572,3.665467900325452
2021-09-08,London,3339.428571428572,3.6132402057348147
2021-09-09,London,3196.0,3.567591378016968
2021-09-10,London,3059.0,3.5905052792980614
2021-09-11,London,2983.1428571428573,5.313516427086673
2021-09-12,London,2891.5714285714284,5.680569517116526
2021-09-13,London,2744.1428571428573,3.5534985483966763
2021-09-14,London,2627.0,3.3205621742947193
2021-09-15,London,2523.428571428572,3.3890921958183
2021-09-16,London,2471.285714285714,3.233812635554402
2021-09-17,London,2449.1428571428573,3.19302639049185
2021-09-18,London,2440.285714285714,4.75884777834659
2021-09-19,London,2485.285714285714,5.010921634194455
2021-09-20,London,2530.714285714286,3.1702576293454365
2021-09-21,London,2577.285714285714,3.1251015218753695
2021-09-22,London,2631.714285714286,3.1964637493487404
2021-09-23,London,2682.0,3.1174695924498286
2021-09-24,London,2684.8571428571427,3.0935003042249316
2021-09-25,London,2709.428571428572,4.4540938354240085
2021-09-26,London,2735.0,4.69788010143569
2021-09-27,London,2784.0,2.9975958095174864
2021-09-28,London,2766.1428571428573,2.9066508907181907
2021-09-29,London,2760.285714285714,2.9214816527737293
2021-09-30,London,2739.714285714286,2.843815638598587
2021-10-01,London,2710.285714285714,2.81721347116705
2021-10-02,London,2691.0,3.9688674453028403
2021-10-03,London,2693.285714285714,4.268040817681006
2021-10-04,London,2670.714285714286,2.8009857867729853
2021-10-05,London,2711.1428571428573,2.721368434120572
2021-10-06,London,2715.8571428571427,2.738959272482169
2021-10-07,London,2761.8571428571427,2.7178848961624746
2021-10-08,London,2829.428571428572,2.6559959003258933
2021-10-09,London,2870.428571428572,3.8243563261416647
2021-10-10,London,2900.5714285714284,3.985268797156492
2021-10-11,London,2975.714285714286,2.6619340361849018
2021-10-12,London,3018.8571428571427,2.6380215298737255
2021-10-13,London,3120.0,2.617642625874349
2021-10-14,London,3191.0,2.6017834644841367
2021-10-15,London,3279.428571428572,2.5470091849215195
2021-10-16,London,3324.714285714286,3.570171984769096
2021-10-17,London,3407.1428571428573,3.7581723714081923
2021-10-18,London,3504.285714285714,2.466395639367676
2021-10-19,London,3651.285714285714,2.4392632177070364
2021-10-20,London,3764.285714285714,2.4163954876495994
2021-10-21,London,3835.857142857143,2.397701447015913
2021-10-22,London,3864.714285714286,2.30300034889498
2021-10-23,London,3877.714285714286,3.3263313274495743
2021-10-24,London,3802.857142857143,3.460281081538834
2021-10-25,London,3725.428571428572,2.0083124358967583
2021-10-26,London,3590.428571428572,1.9639650889372648
2021-10-27,London,3503.714285714286,1.9610677969880206
2021-10-28,London,3453.285714285714,1.8905704581284957
2021-10-29,London,3442.714285714286,1.7877906717492795
2021-10-30,London,3444.714285714286,2.8613374650065375
2021-10-31,London,3467.8571428571427,2.970981611886045
2021-11-01,London,3452.285714285714,2.0258820207003274
2021-11-02,London,3444.285714285714,2.041789198510415
2021-11-03,London,3377.714285714286,2.0293657602488167
2021-11-04,London,3300.285714285714,1.9869308244029256
2021-11-05,London,3204.8571428571427,1.9453324840730808
2021-11-06,London,3151.428571428572,2.6919991565517756
2021-11-07,London,3124.714285714286,2.829686568760169
2021-11-08,London,3135.428571428572,1.977154356193461
2021-11-09,London,3214.285714285714,1.965281101978979
2021-11-10,London,3334.714285714286,1.9566452427436347
2021-11-11,London,3456.1428571428573,1.9514092283971964
2021-11-12,London,3585.0,1.8867499392806697
2021-11-13,London,3684.714285714286,2.6047222885920545
2021-11-14,London,3748.857142857143,2.6765447355718432
2021-11-15,London,3914.0,1.8895280711797364
2021-11-16,London,3977.714285714286,1.909767186216336
2021-11-17,London,4030.428571428572,1.9045593503166574
2021-11-18,London,4112.428571428572,1.9026143406684692
2021-11-19,London,4149.428571428572,1.8133646206919425
2021-11-20,London,4216.285714285715,2.5034302483794644
2021-11-21,London,4297.571428571428,2.5721096007298097
2021-11-22,London,4334.571428571428,1.8160068476916935
2021-11-23,London,4453.857142857143,1.8354367188535738
2021-11-24,London,4582.428571428572,1.8304614246309776
2021-11-25,London,4680.428571428572,1.7991903782669252
2021-11-26,London,4775.571428571428,1.6817917881871831
2021-11-27,London,4865.714285714285,2.3624064546608134
2021-11-28,London,4944.571428571428,2.4831865798597144
2021-11-29,London,5151.571428571428,1.735176683513345
2021-11-30,London,5372.0,1.7537096628946676
2021-12-01,London,5607.571428571428,1.7203333656047468
2021-12-02,London,5798.142857142857,1.715687623235984
2021-12-03,London,6010.0,1.6587803897242752
2021-12-04,London,6152.714285714285,2.318180596032001
2021-12-05,London,6315.428571428572,2.3869519111641333
2021-12-06,London,6558.142857142857,1.6678597509619961
2021-12-07,London,6879.857142857143,1.657780833068938
2021-12-08,London,7305.714285714285,1.6779346256330379
2021-12-09,London,7850.142857142857,1.676251340058544
2021-12-10,London,8438.857142857143,1.624113574314768
2021-12-11,London,9089.42857142857,2.291692853504717
2021-12-12,London,10051.857142857143,2.3967790811071565
2021-12-13,London,12093.142857142857,1.5417886510630503
2021-12-14,London,15019.42857142857,1.4712000947914528
2021-12-15,London,18016.42857142857,1.4266258005790973
2021-12-16,London,20833.571428571428,1.3581947413444984
2021-12-17,London,23255.14285714286,1.3143631435157765
2021-12-18,London,25408.285714285717,1.9987200953113757
2021-12-19,London,26886.714285714286,2.1523429035547523
2021-12-20,London,28290.285714285717,1.0522344881711774
2021-12-21,London,28915.0,0.9720170975037994
2021-12-22,London,29079.85714285714,0.8956786865122688
2021-12-23,London,29225.285714285717,0.7825888531687026
2021-12-24,London,28787.714285714286,0.6005748424502593
2021-12-25,London,26818.285714285717,0.4857638580556849
2021-12-26,London,26267.14285714286,0.9830516058052277
2021-12-27,London,25609.0,0.29757139143845535
2021-12-28,London,24787.85714285714,0.29548590573701594
2021-12-29,London,25467.85714285714,0.39260323971533945
2021-12-30,London,25235.42857142857,0.36200937445818365
2021-12-31,London,24963.42857142857,0.34454999993618696
2022-01-01,London,25314.14285714286,0.5109931563150162
2022-01-02,London,25765.285714285717,0.7952083835018355
2022-01-03,London,25607.14285714286,0.22351719295320693
2022-01-04,London,26164.85714285714,0.4154662742884913
2022-01-05,London,24495.85714285714,0.43846131648284714
2022-01-06,London,23460.285714285717,0.42941366950124316
2022-01-07,London,22457.714285714286,0.4455107413406007
2022-01-08,London,22250.0,0.6498574626759104
2022-01-09,London,20853.42857142857,0.7149416623964121
2022-01-10,London,19377.85714285714,0.44788015952296056
2022-01-11,London,16852.85714285714,0.4334743882888023
2022-01-12,London,15095.142857142857,0.4350918384881348
2022-01-13,London,13613.142857142857,0.422710460193248
2022-01-14,London,12946.42857142857,0.4254310229139494
2022-01-15,London,12569.42857142857,0.614442134688498
2022-01-16,London,12442.857142857143,0.6548411097278252
2022-01-17,London,12228.0,0.4254144839210798
2022-01-18,London,12150.0,0.4059318538982693
2022-01-19,London,12161.714285714286,0.4080032750242307
2022-01-20,London,12190.57142857143,0.4041714702733805
2022-01-21,London,12219.142857142857,0.40102582542759513
2022-01-22,London,12234.42857142857,0.5773835935885898
2022-01-23,London,12248.285714285714,0.6016775023491668
2022-01-24,London,12146.57142857143,0.401904456581137
2022-01-25,London,12056.714285714286,0.39123204871894685
2022-01-26,London,12065.285714285714,0.38756890200990124
2022-01-27,London,12001.57142857143,0.38457431909758305
2022-01-28,London,11886.57142857143,0.38869449545444407
2022-01-29,London,11755.857142857143,0.5498891409118152
2022-01-30,London,11540.857142857143,0.5740815647585723
2022-01-31,London,11189.42857142857,0.3863340038663578
2022-02-01,London,10878.857142857143,0.3833566691913285
2022-02-02,London,10540.142857142857,0.38103056271019003
2022-02-03,London,10203.57142857143,0.37935919569744714
2022-02-04,London,9865.57142857143,0.3721389684803485
2022-02-05,London,9540.57142857143,0.52006103890658
2022-02-06,London,9145.0,0.5419131503745115
2022-02-07,London,8727.42857142857,0.3747779505678283
2022-02-08,London,8343.714285714286,0.3662402502939883
2022-02-09,London,7927.571428571428,0.3640162943818584
2022-02-10,London,7532.285714285715,0.3564103698643982
2022-02-11,London,7211.428571428572,0.3548275400427902
2022-02-12,London,6910.428571428572,0.4958938725949378
2022-02-13,London,6527.428571428572,0.5105282618152291
2022-02-14,London,6103.0,0.3023093715756498
2022-02-15,London,5730.714285714285,0.29033770243618345
2022-02-16,London,5481.714285714285,0.28436630301627014
2022-02-17,London,5315.857142857143,0.278958100626654
2022-02-18,London,5046.285714285715,0.24331323967631438
2022-02-19,London,5057.428571428572,0.41899261432160956
2022-02-20,London,5090.571428571428,0.44044077765992146
2022-02-21,London,4999.571428571428,0.29725494918994094
2022-02-22,London,4837.142857142857,0.29958018754079835
2022-02-23,London,4566.571428571428,0.3027808982266035
2022-02-24,London,4305.571428571428,0.2970178786536621
2022-02-25,London,4256.142857142857,0.2962219908944878
2022-02-26,London,4004.714285714286,0.41797508181574333
2022-02-27,London,3801.714285714286,0.4423285313930464
2022-02-28,London,3722.571428571429,0.3020140301109167
2022-03-01,London,3747.857142857143,0.2709069879418229
2022-03-02,London,3894.428571428572,0.2867150160142792
2022-03-03,London,4103.285714285715,0.26658458970576093
2022-03-04,London,4323.857142857143,0.2825038495344851
2022-03-05,London,4546.428571428572,0.38913591580387524
2022-03-06,London,4805.714285714285,0.4153072215296206
2022-03-07,London,5110.285714285715,0.2863795214380642
2022-03-08,London,5452.285714285715,0.2851194031385721
2022-03-09,London,5810.142857142857,0.2843455060439617
2022-03-10,London,6153.0,0.2840582615241132
2022-03-11,London,6468.571428571428,0.2751870354072535
2022-03-12,London,6762.428571428572,0.379208375391196
