date,obs_cases_7d,vax observed,vax none,vax +20%,mobility observed,mobility baseline,mobility extra 20% cut
2020-09-16,2822.5714285714284,6048.5915817245905,6048.5915817245905,6048.5915817245905,6048.5915817245905,18587.297980284002,3493.456921662212
2020-09-17,2942.0,5807.538305013917,5807.538305013917,5807.538305013917,5807.538305013917,18812.96562832604,3286.99783571507
2020-09-18,3141.5714285714284,5679.4776366933,5679.4776366933,5679.4776366933,5679.4776366933,19040.297638545544,3149.4861372972227
2020-09-19,3426.0,7638.162966524547,7638.162966524547,7638.162966524547,7638.162966524547,19269.275455132094,4133.251760174109
2020-09-20,3844.571428571429,7858.597031865962,7858.597031865962,7858.597031865962,7858.597031865962,19499.879471751752,4132.548872817275
2020-09-21,4099.714285714285,5311.738549632928,5311.738549632928,5311.738549632928,5311.738549632928,19732.08901427495,2725.6770172457013
2020-09-22,4434.428571428572,5162.166358458115,5162.166358458115,5162.166358458115,5162.166358458115,19965.882323824702,2595.993669815108
2020-09-23,4742.285714285715,5012.721678272677,5012.721678272677,5012.721678272677,5012.721678272677,20201.23654017485,2469.9838787411277
2020-09-24,5082.571428571428,4831.06330913078,4831.06330913078,4831.06330913078,4831.06330913078,20438.12768552902,2332.131900028994
2020-09-25,5341.857142857143,4742.7111534579235,4742.7111534579235,4742.7111534579235,4742.7111534579235,20676.530648711516,2242.452840515763
2020-09-26,5554.571428571428,6344.43231993736,6344.43231993736,6344.43231993736,6344.43231993736,20916.419169802004,2926.367729064633
2020-09-27,5759.142857142857,6486.3975366865225,6486.3975366865225,6486.3975366865225,6486.3975366865225,21157.765825246635,2906.953919757813
2020-09-28,6318.285714285715,4605.441306450169,4605.441306450169,4605.441306450169,4605.441306450169,21400.542013478665,2012.9782496040702
2020-09-29,6808.571428571428,4458.3015927774995,4458.3015927774995,4458.3015927774995,4458.3015927774995,21644.717941082323,1907.9992707375507
2020-09-30,7484.285714285715,4245.6461494478535,4245.6461494478535,4245.6461494478535,4245.6461494478535,21890.262609534264,1779.282615999608
2020-10-01,8210.42857142857,4245.436949136272,4245.436949136272,4245.436949136272,4245.436949136272,22137.14380255722,1741.8186727384652
2020-10-02,9012.42857142857,4091.453857501107,4091.453857501107,4091.453857501107,4091.453857501107,22385.328074121193,1642.8151540410252
2020-10-03,9600.42857142857,5138.657557709133,5138.657557709133,5138.657557709133,5138.657557709133,22634.780737127705,2013.1909866997914
2020-10-04,10155.0,5281.478114164867,5281.478114164867,5281.478114164867,5281.478114164867,22885.465852813224,2012.1174194094256
2020-10-05,10951.714285714286,3832.042064801841,3832.042064801841,3832.042064801841,3832.042064801841,23137.346220907853,1424.3790708239721
2020-10-06,11755.42857142857,3705.67997476174,3705.67997476174,3705.67997476174,3705.67997476174,23390.38337058608,1348.7310701854983
2020-10-07,12434.714285714286,3656.8468678666104,3656.8468678666104,3656.8468678666104,3656.8468678666104,23644.537552246125,1302.9380621768398
2020-10-08,13007.285714285714,3496.7125514424933,3496.7125514424933,3496.7125514424933,3496.7125514424933,23899.767730154934,1219.5020923123768
2020-10-09,13213.0,3456.9481228567056,3456.9481228567056,3456.9481228567056,3456.9481228567056,24156.03157599571,1179.9336252467615
2020-10-10,13281.714285714286,4504.945833370339,4504.945833370339,4504.945833370339,4504.945833370339,24413.28546335499,1499.1851948783813
2020-10-11,13255.285714285714,4611.134217139319,4611.134217139319,4611.134217139319,4611.134217139319,24671.48446318618,1490.5745291868468
2020-10-12,13569.857142857143,3245.6903872262283,3245.6903872262283,3245.6903872262283,3245.6903872262283,24930.582340286393,1023.1310548493635
2020-10-13,13741.57142857143,3154.786666262787,3154.786666262787,3154.786666262787,3154.786666262787,25190.531550823067,973.6922711503152
2020-10-14,13917.0,3109.835552640332,3109.835552640332,3109.835552640332,3109.835552640332,25451.283240946825,939.512740118917
2020-10-15,13913.57142857143,2995.2199955988567,2995.2199955988567,2995.2199955988567,2995.2199955988567,25712.787246526394,885.5871415123687
2020-10-16,14142.42857142857,2950.6451101362727,2950.6451101362727,2950.6451101362727,2950.6451101362727,25974.992094041172,853.6611788574412
2020-10-17,14454.714285714286,3766.0719598645564,3766.0719598645564,3766.0719598645564,3766.0719598645564,26237.845002666298,1062.477344805793
2020-10-18,14769.142857142857,3793.4132902921806,3793.4132902921806,3793.4132902921806,3793.4132902921806,26501.291887584706,1040.16466128279
2020-10-19,15619.0,2702.8574340554746,2702.8574340554746,2702.8574340554746,2702.8574340554746,26765.277364559686,723.1050944883414
2020-10-20,16473.0,2613.4277105387723,2613.4277105387723,2613.4277105387723,2613.4277105387723,27029.74475580084,684.7781172939422
2020-10-21,17203.85714285714,2519.2559427621813,2519.2559427621813,2519.2559427621813,2519.2559427621813,27294.636097155333,646.4973400115491
2020-10-22,17837.85714285714,2443.741320643178,2443.741320643178,2443.741320643178,2443.741320643178,27559.892146655362,614.1446033463238
2020-10-23,18351.85714285714,2336.6845829903773,2336.6845829903773,2336.6845829903773,2336.6845829903773,27825.452394451764,575.0953380170496
2020-10-24,18527.0,3051.2338526836825,3051.2338526836825,3051.2338526836825,3051.2338526836825,28091.255074162265,732.9287304204951
2020-10-25,18722.85714285714,3152.2825112469263,3152.2825112469263,3152.2825112469263,3152.2825112469263,28357.237175661878,736.1801139891649
2020-10-26,18817.714285714286,1881.619106553285,1881.619106553285,1881.619106553285,1881.619106553285,28623.334459341302,429.4169317629513
2020-10-27,18692.571428571428,1775.329695643071,1775.329695643071,1775.329695643071,1775.329695643071,28889.48147185782,398.10421259748637
2020-10-28,18519.0,1725.7890969795221,1725.7890969795221,1725.7890969795221,1725.7890969795221,29155.611563401573,380.2036512651854
2020-10-29,18574.85714285714,1609.0020902666877,1609.0020902666877,1609.0020902666877,1609.0020902666877,29421.656906498327,348.2316056289775
2020-10-30,18794.85714285714,1577.3896756322538,1577.3896756322538,1577.3896756322538,1577.3896756322538,29687.548516368137,335.3268998287201
2020-10-31,18916.571428571428,2336.770338846003,2336.770338846003,2336.770338846003,2336.770338846003,29953.216272857266,485.4730795140878
2020-11-01,18953.42857142857,2422.0664196446282,2422.0664196446282,2422.0664196446282,2422.0664196446282,30218.588943958996,489.2266175144118
2020-11-02,19719.285714285717,1761.8426239305227,1761.8426239305227,1761.8426239305227,1761.8426239305227,30483.594210936368,347.1101978002892
2020-11-03,19994.714285714286,1734.5490151354757,1734.5490151354757,1734.5490151354757,1734.5490151354757,30748.15869505822,334.4733918775238
2020-11-04,20067.0,1722.2094064624932,1722.2094064624932,1722.2094064624932,1722.2094064624932,31012.20798595732,324.9014699608993
2020-11-05,20202.571428571428,1442.6020765637518,1442.6020765637518,1442.6020765637518,1442.6020765637518,31275.66667161688,266.5736177937754
2020-11-06,20385.42857142857,1372.8744709847363,1372.8744709847363,1372.8744709847363,1372.8744709847363,31538.458369989494,248.84781023936037
2020-11-07,20717.285714285717,1507.056620881328,1507.056620881328,1507.056620881328,1507.056620881328,31800.505762249923,267.60632463360537
2020-11-08,21383.14285714286,1449.2307195197511,1449.2307195197511,1449.2307195197511,1449.2307195197511,32061.730627680332,251.78309456939044
2020-11-09,21406.85714285714,1211.1213410389946,1211.1213410389946,1211.1213410389946,1211.1213410389946,32322.05388018392,206.1792338310936
2020-11-10,21713.42857142857,1155.0014839619837,1155.0014839619837,1155.0014839619837,1155.0014839619837,32581.39560642027,192.9359700408931
2020-11-11,22286.571428571428,1111.1125353200716,1111.1125353200716,1111.1125353200716,1111.1125353200716,32839.67510555244,182.11184803236526
2020-11-12,22445.714285714286,1055.498702704263,1055.498702704263,1055.498702704263,1055.498702704263,33096.81093059323,169.73660842933194
2020-11-13,22564.14285714286,1014.3374586773521,1014.3374586773521,1014.3374586773521,1014.3374586773521,33352.72093133497,160.0399682050803
2020-11-14,22478.714285714286,1098.6241677118917,1098.6241677118917,1098.6241677118917,1098.6241677118917,33607.32229884373,169.84967919895337
2020-11-15,21928.714285714286,1073.492386677937,1073.492386677937,1073.492386677937,1073.492386677937,33860.53161149643,162.412963559592
2020-11-16,21296.714285714286,897.8345886549481,897.8345886549481,897.8345886549481,897.8345886549481,34112.26488253546,133.10330935833795
2020-11-17,20702.571428571428,857.5694161070593,857.5694161070593,857.5694161070593,857.5694161070593,34362.43760911259,124.74617276269177
2020-11-18,19771.14285714286,824.7116416918179,824.7116416918179,824.7116416918179,824.7116416918179,34610.964822790585,117.70574577613615
2020-11-19,18839.285714285717,783.2121162025923,783.2121162025923,783.2121162025923,783.2121162025923,34857.761141467934,109.67413320208146
2020-11-20,17832.428571428572,750.5291631562368,750.5291631562368,750.5291631562368,750.5291631562368,35102.740822688276,103.1157903028806
2020-11-21,17049.0,844.2814098945281,844.2814098945281,844.2814098945281,844.2814098945281,35345.81781829353,113.62102382714906
2020-11-22,16448.14285714286,828.7721291529582,828.7721291529582,828.7721291529582,828.7721291529582,35586.90583037577,109.06497568098843
2020-11-23,15353.285714285714,678.1141406455391,678.1141406455391,678.1141406455391,678.1141406455391,35825.91836848025,87.40060919506901
2020-11-24,14437.42857142857,649.9264018120664,649.9264018120664,649.9264018120664,649.9264018120664,36062.76880800826,82.17578762072733
2020-11-25,13810.285714285714,631.4453425170528,631.4453425170528,631.4453425170528,631.4453425170528,36297.37044976551,78.30887191115534
2020-11-26,13333.42857142857,601.8226789182893,601.8226789182893,601.8226789182893,601.8226789182893,36529.636580598584,73.19638007549152
2020-11-27,12976.142857142857,574.4808154354953,574.4808154354953,574.4808154354953,574.4808154354953,36759.480535058654,68.5274113980784
2020-11-28,12767.714285714286,655.3993153457213,655.3993153457213,655.3993153457213,655.3993153457213,36986.81575802895,76.54157258315868
2020-11-29,12603.714285714286,642.8251253481212,642.8251253481212,642.8251253481212,642.8251253481212,37211.555868249045,73.36725692315905
2020-11-30,12426.0,529.222028897727,529.222028897727,529.222028897727,529.222028897727,37433.61472266649,59.12469410987235
2020-12-01,12349.57142857143,519.2852651326322,519.2852651326322,519.2852651326322,519.2852651326322,37652.90648154315,56.86987921928793
2020-12-02,12279.142857142857,534.182961604059,534.182961604059,534.182961604059,534.182961604059,37869.34567424111,57.29595088078453
2020-12-03,12322.42857142857,506.7194207559793,506.7194207559793,506.7194207559793,506.7194207559793,38082.847265610355,53.204797942754226
2020-12-04,12409.0,490.2785119500792,490.2785119500792,490.2785119500792,490.2785119500792,38293.326722897524,50.40084860110019
2020-12-05,12545.42857142857,617.622195890803,617.622195890803,617.622195890803,617.622195890803,38500.70008309347,61.972024984743896
2020-12-06,12826.57142857143,605.8074833134332,605.8074833134332,605.8074833134332,605.8074833134332,38704.884020633996,59.16739548048018
2020-12-07,13174.285714285714,457.8446455329348,457.847772144042,457.8446454807172,457.8446455329348,38905.795915354975,43.66575706431594
2020-12-08,13632.285714285714,453.0713737477273,453.1189084568003,453.0671901703245,453.0713737477273,39101.38807086002,42.31139557996732
2020-12-09,14215.42857142857,439.32074192913706,439.4268920322147,439.3040235538185,439.32074192913706,39289.54115205469,40.160963668875794
2020-12-10,15085.142857142857,419.4947386786433,419.68534949070204,419.46050978014324,419.4947386786433,39470.78532642479,37.54169053535492
2020-12-11,16101.142857142857,408.76946836282923,409.065752769152,408.7089830437568,408.76946836282923,39646.09531419125,35.81312714858853
2020-12-12,16953.428571428572,511.2857055537736,511.8201443999263,511.18608501191,511.2857055537736,39816.78273617447,43.72048056293723
2020-12-13,18006.714285714286,491.36982295214546,491.97506126260214,491.24074889908763,491.36982295214546,39984.81712786231,40.90451558317486
2020-12-14,19772.0,375.64524961327953,376.203127359358,375.5285951381046,375.64524961327953,40147.51061843688,30.544013473290413
2020-12-15,21588.42857142857,364.90796490332434,365.72837091056266,364.74307440759344,364.90796490332434,40286.54626988144,29.062495991982185
2020-12-16,23432.14285714286,350.4930285850205,351.79604850764093,350.2315965659259,350.4930285850205,40387.892576309736,27.34025429063039
2020-12-17,25047.714285714286,334.24830520476985,336.13058537334535,333.8712820038272,334.24830520476985,40463.46203295817,25.540102475744476
2020-12-18,26797.571428571428,304.1545387973834,306.45681370060265,303.6996285196752,304.1545387973834,40531.0813917792,22.780199531261733
2020-12-19,27644.285714285717,404.2831620913479,408.23958413763575,403.5339058470771,404.2831620913479,40587.75111187132,29.590734959933673
2020-12-20,29236.714285714286,402.5053560064179,407.3811165213627,401.5482657349254,402.5053560064179,40630.30227295799,28.684557324741743
2020-12-21,31154.85714285714,230.9310791157322,234.2270081496097,230.2905552745921,230.9310791157322,40668.00658435481,16.111999725424948
2020-12-22,32881.857142857145,211.20645759552562,214.66774362952157,210.53495059015685,211.20645759552562,40691.12216689748,14.50719789503755
2020-12-23,33986.57142857143,185.49975173081225,188.95705043742586,184.82421538160028,185.49975173081225,40695.71989493584,12.552126022236033
2020-12-24,33862.0,128.25581587292754,130.86403183756516,127.74388726865568,128.25581587292754,40708.53608426645,8.568975446035452
2020-12-25,31076.285714285717,49.53384618173168,50.57618274475726,49.329264682352694,49.53384618173168,40741.70915739458,3.2831075038394104
2020-12-26,33257.28571428572,138.6362536936203,141.64784228631916,138.0541099811725,138.6362536936203,40778.88146214757,9.10612152871344
2020-12-27,35213.57142857143,200.92341388750785,205.5681602401766,200.03463266288333,200.92341388750785,40809.3675297531,12.961298804044663
2020-12-28,34842.0,61.71174126570128,63.21180064622075,61.42243158377978,61.71174126570128,40831.80204073333,3.9235911360927833
2020-12-29,39458.71428571428,79.75572377948835,81.780929799106,79.36885238758181,79.75572377948835,40833.067575359666,5.027030287759074
2020-12-30,43153.0,76.58868802705992,78.69767567853373,76.18605005841174,76.58868802705992,40790.20515684677,4.776969253454453
2020-12-31,45801.142857142855,62.807659673418286,64.69652484415461,62.445547783461244,62.807659673418286,40718.42349915619,3.8776265838670434
2021-01-01,48080.142857142855,29.490684146284092,30.424901412739068,29.312910485213074,29.490684146284092,40662.47435348202,1.8074230435013003
2021-01-02,50646.71428571428,101.99029897916685,105.39644592130044,101.34594698770312,101.99029897916685,40618.67263936043,6.1761785864257215
2021-01-03,51705.857142857145,112.27659427468426,116.30886221391343,111.5151222284315,112.27659427468426,40570.07903320147,6.662352627472672
2021-01-04,56002.28571428572,81.68362064424478,84.80234431718087,81.09274150418537,81.68362064424478,40515.01670077547,4.755168745493757
2021-01-05,53936.857142857145,73.83922528145645,76.85048293569214,73.26932950275892,73.83922528145645,40436.11097924739,4.229495608421373
2021-01-06,52295.28571428572,69.04004007587596,72.07041833077814,68.466623606082,69.04004007587596,40323.72883823951,3.892485469210231
2021-01-07,52339.28571428572,63.93298096399884,67.02364433197218,63.34724798243944,63.93298096399884,40146.11304436502,3.548427277996965
2021-01-08,54427.142857142855,60.15275211943181,63.42239377833002,59.531148329906465,60.15275211943181,39890.65779026018,3.2869800033141083
2021-01-09,51711.57142857143,73.52178061287954,78.04426859856984,72.66651026590145,73.52178061287954,39605.70896742801,3.9465116822907933
2021-01-10,49295.142857142855,71.99749067411955,76.89413377504032,71.07205581290472,71.99749067411955,39346.1805019973,3.7871130830851754
2021-01-11,46809.28571428572,51.7875784528153,55.58294665551164,51.07004472029217,51.7875784528153,39104.7746342291,2.6754096109582832
2021-01-12,44861.857142857145,47.429537633102136,51.18898531328468,46.72189686683957,47.429537633102136,38825.13416227666,2.4129631924762536
2021-01-13,43369.142857142855,44.224491354781435,48.05483488295556,43.5037616668105,44.224491354781435,38477.33712401845,2.216072800593505
2021-01-14,42158.57142857143,39.56728241225929,43.336780477900085,38.85797307760271,39.56728241225929,38065.701167937455,1.9535662417715014
2021-01-15,41356.42857142857,37.67584565574568,41.637452157280364,36.931801512034085,37.67584565574568,37599.212059095,1.8332849471832202
2021-01-16,40212.71428571428,45.67867011884194,51.00510712644236,44.68405802915163,45.67867011884194,37103.84371969462,2.1856295465451847
2021-01-17,39245.142857142855,45.85485009385715,51.70556793273114,44.765964659576724,45.85485009385715,36646.44681005093,2.151960729869702
2021-01-18,37590.28571428572,32.136186039841,36.5265022142861,31.319348811408773,32.136186039841,36219.64495720914,1.4821849687807076
2021-01-19,36317.0,29.318082275204304,33.62734074442575,28.520476667527273,29.318082275204304,35728.37790252702,1.3326948241324923
2021-01-20,34942.142857142855,27.400313741363995,31.767896356395923,26.595269150136843,27.400313741363995,35158.4768481247,1.2277298645498713
2021-01-21,33510.0,25.49660559894128,29.911494673829473,24.68639140313418,25.49660559894128,34542.949813402025,1.1261128086195427
2021-01-22,32061.714285714286,24.345750455546465,28.95535033470607,23.503062465742975,24.345750455546465,33851.8588604649,1.059744752825133
2021-01-23,30920.571428571428,29.47694164842952,35.64920935275686,28.355698217236025,29.47694164842952,33096.18890194499,1.2616992617502742
2021-01-24,29335.85714285714,27.221814093347085,33.44166398808272,26.1002150801421,27.221814093347085,32405.7105695441,1.1437469204937143
2021-01-25,27341.14285714286,19.233108638665975,23.91472335620175,18.39302990630827,19.233108638665975,31792.193299869523,0.7952337448825058
2021-01-26,25649.0,18.144064520951538,22.831458943886393,17.308955580206288,18.144064520951538,31160.17824302484,0.739903693523886
2021-01-27,24394.714285714286,17.32680884637109,22.08196260602556,16.48501453911872,17.32680884637109,30505.829109958875,0.696665926357811
2021-01-28,23379.0,15.849926445180111,20.48724701588504,15.034645698178585,15.849926445180111,29808.924789705525,0.6283220761199599
2021-01-29,22325.0,15.063250311008977,19.804031524624666,14.236273817830632,15.063250311008977,29025.386155300544,0.5887414765934683
2021-01-30,21624.85714285714,17.940593199386285,24.080367118188594,16.88103464155899,17.940593199386285,28186.185247927766,0.6899437676998963
2021-01-31,21375.571428571428,17.604536868093952,24.133852055802432,16.49034044002205,17.604536868093952,27391.612911423643,0.6646882301332181
2021-02-01,20346.0,12.29850951225492,17.16506901323939,11.476153406479762,12.29850951225492,26651.68234677522,0.4568741567147597
2021-02-02,19343.571428571428,11.055272457462035,15.692408810345901,10.279312123538029,11.055272457462035,25906.295422159114,0.4051389308175378
2021-02-03,18493.42857142857,10.564167261768025,15.272095246068957,9.784278654511185,10.564167261768025,25130.997233353966,0.38192366456890053
2021-02-04,17664.0,9.689577624572212,14.288811565349159,8.935487681918937,9.689577624572212,24327.481686043815,0.34554286049127936
2021-02-05,16820.85714285714,9.135120253590339,13.756959668259954,8.386228038468056,9.135120253590339,23512.575781588042,0.3213633427867778
2021-02-06,16167.57142857143,11.0524151507152,17.065294894243106,10.0919005253756,11.0524151507152,22675.063816611626,0.38273452622214504
2021-02-07,15641.714285714286,10.259900930394766,16.253749656469186,9.317032815678179,10.259900930394766,21883.29357214895,0.34911724666636584
2021-02-08,14728.142857142857,6.984763203315997,11.298188531944804,6.314499073113845,6.984763203315997,21160.31766040966,0.23412760952916625
2021-02-09,13942.857142857143,6.489228627616224,10.708712890633592,5.841482015995979,6.489228627616224,20427.41176039625,0.21477931055878302
2021-02-10,13132.0,6.159993084201649,10.38795178542436,5.51913670996528,6.159993084201649,19679.679924875236,0.2012800004346586
2021-02-11,12406.285714285714,5.690458377210675,9.822814079751584,5.072385331169734,5.690458377210675,18920.640267387138,0.18353676600809485
2021-02-12,11909.857142857143,5.317939548503538,9.4136179128579,4.7138712777920535,5.317939548503538,18148.080504652622,0.1693006886424309
2021-02-13,11491.857142857143,6.406636351435544,11.679252777049038,5.642235399309844,6.406636351435544,17373.989371263724,0.20092553561034354
2021-02-14,11109.57142857143,6.073727194081342,11.408703251100448,5.314143117828736,6.073727194081342,16662.75473811974,0.1872807595520427
2021-02-15,10907.142857142857,3.9119579299549283,7.527493481192675,3.4052907882283874,3.9119579299549283,16016.292711552014,0.11891698832226598
2021-02-16,10703.142857142857,3.583645623760483,7.0537256625988025,3.104182859259413,3.583645623760483,15360.83869433837,0.10767243004796039
2021-02-17,10438.42857142857,3.3111417217077297,6.686060514019202,2.8518174020786753,3.3111417217077297,14677.550756026874,0.0983338086715529
2021-02-18,10247.857142857143,2.9985723751716886,6.221861242841226,2.566736498171715,2.9985723751716886,13991.768943241905,0.08802632948909067
2021-02-19,9999.285714285714,2.7824239146675316,5.929442176858424,2.3674156612599875,2.7824239146675316,13339.504855285999,0.08074366338390544
2021-02-20,9875.857142857143,3.6956974155015234,8.123157656905692,3.1233318393217098,3.6956974155015234,12719.033864755324,0.10574663883508191
2021-02-21,9769.0,3.5913796886358322,8.161464740338216,3.0134913488921122,3.5913796886358322,12150.392600873794,0.1010444315768311
2021-02-22,9387.0,2.441354783100056,5.70647611860863,2.036616702657682,2.441354783100056,11627.35159078287,0.06769118212899584
2021-02-23,8996.714285714286,2.2434213122279076,5.386737045232795,1.8606864501843907,2.2434213122279076,11095.864593052744,0.0614388765625888
2021-02-24,8597.0,2.08699411140093,5.16595769998708,1.7191852242795123,2.08699411140093,10543.161947382545,0.056453020868744236
2021-02-25,8115.714285714285,1.8993144419613508,4.859539246799309,1.5527743801667506,1.8993144419613508,9984.617685878091,0.05074798201569068
2021-02-26,7635.285714285715,1.7787425246459208,4.711851030086872,1.442677431751744,1.7787425246459208,9436.415267078168,0.0469481006719906
2021-02-27,7220.0,2.2062013412554755,6.079977845638187,1.7734019781206898,2.2062013412554755,8913.680363127603,0.05739314013518541
2021-02-28,6802.714285714285,2.1215172880701525,6.091702990747214,1.690024443554659,2.1215172880701525,8445.662036570588,0.05427509582669773
2021-03-01,6222.142857142857,1.4095651484843368,4.18690242345887,1.1148750863449104,1.4095651484843368,8024.079863616304,0.035548593419986646
2021-03-02,5852.714285714285,1.2905347746753888,3.949019178928682,1.0142902149367483,1.2905347746753888,7618.465108077098,0.03216109823310382
2021-03-03,5521.857142857143,1.1909783607409563,3.758815077973831,0.9297546764744535,1.1909783607409563,7220.895958797932,0.029329010248438325
2021-03-04,5247.142857142857,1.0864763800418156,3.544930090011555,0.8418808580773315,1.0864763800418156,6824.420399749051,0.02644051313425085
2021-03-05,5082.142857142857,1.021865627943723,3.456800366102953,0.7852480580783727,1.021865627943723,6428.5354817294465,0.024573476169444625
2021-03-06,5021.857142857143,1.2454013662108476,4.397916745364466,0.9476926480529607,1.2454013662108476,6042.340426018623,0.02953535441338731
2021-03-07,4959.714285714285,1.2024809774532692,4.4439842381261165,0.9060024564873871,1.2024809774532692,5694.233750738864,0.028067203092865072
2021-03-08,4903.0,0.8330998814944702,3.1992595313848216,0.6225629909993128,0.8330998814944702,5381.209339398915,0.019173458196740795
2021-03-09,4837.0,0.7752510281329306,3.0824276441301715,0.5749810021160666,0.7752510281329306,5080.124564381989,0.01762719627083134
2021-03-10,4825.142857142857,0.7140988404856975,2.9423215976025388,0.5255119043882577,0.7140988404856975,4790.66365232736,0.01604090634524497
2021-03-11,4801.857142857143,0.661710216855792,2.825497691163665,0.4832097113690667,0.661710216855792,4517.886937965689,0.01468479109843562
2021-03-12,4807.428571428572,0.6258212837235418,2.7758160828376206,0.45314909868793657,0.6258212837235418,4251.154786859141,0.013717852592016667
2021-03-13,4773.142857142857,0.7145300304433867,3.324599726415304,0.5117154664041359,0.7145300304433867,3975.5040752491486,0.015446833989744996
2021-03-14,4777.428571428572,0.7488710996886587,3.677900862806898,0.5297947268811201,0.7488710996886587,3718.1702232214852,0.01592937807477157
2021-03-15,4752.428571428572,0.48921460018895785,2.5202915281298273,0.34240193606128505,0.48921460018895785,3482.8769071796496,0.01025688842099967
2021-03-16,4673.142857142857,0.44385880333791966,2.389298877749919,0.30747353068037364,0.44385880333791966,3251.532303626277,0.009196151531018609
2021-03-17,4648.285714285715,0.41371298867112605,2.3313755414327995,0.2835058714175004,0.41371298867112605,3028.549232489719,0.008471475172940073
2021-03-18,4625.571428571428,0.37356364564142286,2.208809026123511,0.25304415989716933,0.37356364564142286,2813.224810999835,0.007560261247082818
2021-03-19,4563.571428571428,0.34602162745217274,2.1540881594286034,0.23141084655014554,0.34602162745217274,2602.561003316586,0.006921740465635689
2021-03-20,4552.428571428572,0.3923018726408151,2.596646892894491,0.2583222159073292,0.3923018726408151,2393.3236371602766,0.0077464838830593
2021-03-21,4691.285714285715,0.37326288513778966,2.6356769595779155,0.24193708445869158,0.37326288513778966,2205.866996488589,0.007264840765617964
2021-03-22,4656.571428571428,0.2629473089973085,1.9597435674664396,0.16831745880125595,0.2629473089973085,2046.249332340973,0.0050523194840813275
2021-03-23,4604.142857142857,0.23796103467475474,1.8608798234884756,0.15062582652150316,0.23796103467475474,1897.6716610721912,0.004522186870583727
2021-03-24,4643.142857142857,0.22011520555752906,1.8075137731038262,0.13774787745002876,0.22011520555752906,1758.2822940909227,0.004137443059690925
2021-03-25,4641.0,0.19895998683963842,1.7174879443417512,0.12305238500904497,0.19895998683963842,1627.0991737637385,0.0036991340523284005
2021-03-26,4565.285714285715,0.18245486893464039,1.6580748578285522,0.11146209518835748,0.18245486893464039,1502.9173587783516,0.0033555531237550672
2021-03-27,4511.285714285715,0.20798006898642088,2.0063038159261573,0.12523049758733049,0.20798006898642088,1383.3499831209099,0.0037789657774240305
2021-03-28,4482.428571428572,0.19112547205859726,1.9659164715093116,0.11336045406348055,0.19112547205859726,1274.4630791987515,0.0034267660397732935
2021-03-29,4199.857142857143,0.1321997170223317,1.4356364749605663,0.0774566354113925,0.1321997170223317,1178.6571115885934,0.0023429284264829234
2021-03-30,3995.428571428572,0.12021246662268657,1.3686963245307031,0.06967798140541014,0.12021246662268657,1090.31762302293,0.002109329738370908
2021-03-31,3712.428571428572,0.1096611901098276,1.3097968276089331,0.06287215394909977,0.1096611901098276,1007.9663697261407,0.0019051645992072162
2021-04-01,3482.8571428571427,0.09775588815788494,1.2239384821874733,0.055456490822005544,0.09775588815788494,932.2683571240987,0.0016817441949884154
2021-04-02,3260.714285714286,0.0461198353515426,0.5980829233022725,0.025961209278202137,0.0461198353515426,863.8434853142298,0.0007875727815673998
2021-04-03,3115.714285714286,0.09762301259618104,1.3168272575365427,0.05448611980193028,0.09762301259618104,800.9703638587716,0.001652846540940644
2021-04-04,2767.8571428571427,0.09473589023091455,1.350216743826471,0.052284201605254745,0.09473589023091455,743.1536476256628,0.0015847432765512862
2021-04-05,2609.5714285714284,0.027798752153595646,0.4111185385145349,0.015227807610384109,0.027798752153595646,690.2307144532261,0.0004612188984546998
2021-04-06,2555.428571428572,0.05210337152944306,0.7929578166399475,0.028369590204818027,0.05210337152944306,640.7236644701276,0.000859037860114909
2021-04-07,2471.428571428572,0.04829721003380558,0.7648125167493504,0.026080207303126553,0.04829721003380558,594.2417289428214,0.0007895122940871323
2021-04-08,2412.0,0.04431521220705004,0.7307617248924242,0.02372655349677319,0.04431521220705004,551.0233691272932,0.0007181046103870618
2021-04-09,2445.428571428572,0.04128567063759192,0.7096726474231573,0.021913915347653835,0.04128567063759192,510.8154834357539,0.0006631357345491072
2021-04-10,2429.428571428572,0.0539713138577895,0.976332422601885,0.02833558963365113,0.0539713138577895,473.24352731706483,0.0008573159188141127
2021-04-11,2426.285714285714,0.05221052876684499,1.0036352910470632,0.027065383738129136,0.05221052876684499,438.56978591144923,0.0008184314729036864
2021-04-12,2438.428571428572,0.03465754937291831,0.7025179903234106,0.01777577033104776,0.03465754937291831,406.80937411942807,0.0005371205412452009
2021-04-13,2339.0,0.03146984916268904,0.6670855317798079,0.015992409588977314,0.03146984916268904,377.31318205695493,0.00048298510812102446
2021-04-14,2241.285714285714,0.0287392605833948,0.6376638398336697,0.014465140787271574,0.0287392605833948,349.52290133565276,0.00043683363071396025
2021-04-15,2142.428571428572,0.026454276521371313,0.6152994605719946,0.013180248086130122,0.026454276521371313,323.3268366681268,0.0003982078367801388
2021-04-16,2068.285714285714,0.02440953281385304,0.5958766108804403,0.01203527774231096,0.02440953281385304,298.8635160603725,0.00036386966594631476
2021-04-17,1981.0,0.030644343817756336,0.7926017322130471,0.014919614809450588,0.030644343817756336,276.044097022924,0.0004514385741859743
2021-04-18,2018.2857142857144,0.029373817201708452,0.8120746583047441,0.014098680890867323,0.029373817201708452,255.05897125308678,0.0004268049158543759
