date,cases,cases_7d,sir,seir,seirs
2020-12-11,20177.0,16101.142857142857,16589.063079664546,13183.475785851173,13142.437830109098
2020-12-12,16268.0,16953.428571428572,16741.90099036169,13281.727254699508,13238.545151533463
2020-12-13,18409.0,18006.714285714286,16895.31168171589,13392.74172156009,13347.3832054512
2020-12-14,30019.0,19772.0,17049.277670400348,13513.123860945872,13465.565401270886
2020-12-15,29652.0,21588.42857142857,17203.781004631695,13640.472545639417,13590.69659251802
2020-12-16,30650.0,23432.14285714286,17358.803262302183,13773.089794389403,13721.082972860047
2020-12-17,30159.0,25047.714285714286,17514.325549357272,13909.774917811346,13855.526852964516
2020-12-18,32426.0,26797.571428571428,17670.328498426687,14049.678918602694,13993.181479159533
2020-12-19,22195.0,27644.285714285717,17826.792267716966,14192.201506517935,14133.448324927409
2020-12-20,29556.0,29236.714285714286,17983.696540173427,14336.9182533982,14275.904427941281
2020-12-21,43446.0,31154.85714285714,18141.02052291965,14483.529065816841,14420.250981984429
2020-12-22,41741.0,32881.857142857145,18298.742946982155,14631.821735692798,14566.276965348583
2020-12-23,38383.0,33986.57142857143,18456.842067308226,14781.646155780823,14713.833406783002
2020-12-24,29287.0,33862.0,18615.295663084653,14932.896078736987,14862.815177104672
2020-12-25,12926.0,31076.285714285717,18774.08103836478,15085.496212070513,15013.148105014068
2020-12-26,37462.0,33257.28571428572,18933.175023011652,15239.3930874584,15164.77985970437
2020-12-27,43250.0,35213.57142857143,19092.553973964503,15394.548599918147,15317.673498459568
2020-12-28,40845.0,34842.0,19252.193776835767,15550.935435580603,15471.802899747301
2020-12-29,74058.0,39458.71428571428,19412.0698478459,15708.533835439866,15627.149530328765
2020-12-30,64243.0,43153.0,19572.157136102716,15867.329304175224,15783.70015621916
2020-12-31,47824.0,45801.142857142855,19732.430126232142,16027.31098752871,15941.445221454487
2021-01-01,28879.0,48080.142857142855,19892.862841366783,16188.470522634329,16100.37769935946
2021-01-02,55428.0,50646.71428571428,20053.428846498762,16350.801222929134,16260.492278133355
2021-01-03,50664.0,51705.857142857145,20214.10125220275,16514.297499762,16421.78478298436
2021-01-04,70920.0,56002.28571428572,20374.852718735165,16678.954451455218,16584.25176563628
2021-01-05,59600.0,53936.857142857145,20535.655460515063,16844.76757083288,16747.890212261962
2021-01-06,52752.0,52295.28571428572,20696.481250991998,17011.73253656196,16912.697335211327
2021-01-07,48132.0,52339.28571428572,20857.301427905837,17179.845063790184,17078.670424029835
2021-01-08,43494.0,54427.142857142855,21018.086898943315,17349.100796737242,17245.806738428822
2021-01-09,36419.0,51711.57142857143,21178.808147795564,17519.495230970162,17414.10343093975
2021-01-10,33749.0,49295.142857142855,21339.43524062071,17691.023656683163,17583.55749057219
2021-01-11,53519.0,46809.28571428572,21499.937832915206,17863.68111684213,17754.16570133376
2021-01-12,45968.0,44861.857142857145,21660.285176797144,18037.462375850853,17925.924611267084
2021-01-13,42303.0,43369.142857142855,21820.446128704483,18212.361895667116,18098.830508929695
2021-01-14,39658.0,42158.57142857143,21980.38915751061,18388.37381719663,18272.879405142554
2021-01-15,37879.0,41356.42857142857,22140.082353059464,18565.4919454289,18448.0670184694
2021-01-16,28413.0,40212.71428571428,22299.49343512165,18743.70973722981,18624.388763339735
2021-01-17,26976.0,39245.142857142855,22458.589762772936,18923.020291024113,18801.83974004701
2021-01-18,41935.0,37590.28571428572,22617.338344195665,19103.416337826708,18980.414726079314
2021-01-19,37055.0,36317.0,22775.70584690355,19284.89023324112,19160.108168399645
2021-01-20,32679.0,34942.142857142855,22933.658608389356,19467.43395015677,19340.914176405808
2021-01-21,29633.0,33510.0,23091.16264719498,19651.03907195625,19522.826515380202
2021-01-22,27741.0,32061.714285714286,23248.183674402433,19835.696786100754,19705.838600296287
2021-01-23,20425.0,30920.571428571428,23404.687105544177,20021.3978780019,19889.943489888807
2021-01-24,15883.0,29335.85714285714,23560.63807293026,20208.13272511641,20075.133880923222
2021-01-25,27972.0,27341.14285714286,23716.001438389587,20395.8912912204,20261.402102620028
2021-01-26,25210.0,25649.0,23870.7418064217,20584.663120834324,20448.740111203864
2021-01-27,23899.0,24394.714285714286,24024.823537755296,20774.437333779773,20637.13948455755
2021-01-28,22523.0,23379.0,24178.210763308693,20965.202619856358,20826.59141696838
2021-01-29,20363.0,22325.0,24330.867398547263,21156.94723363238,21017.086713959092
2021-01-30,15524.0,21624.85714285714,24482.757158232016,21349.65898934624,21208.615787199746
2021-01-31,14138.0,21375.571428571428,24633.843571553007,21543.325255918597,21401.168649499064
2021-02-01,20765.0,20346.0,24784.08999764067,21737.932952076804,21594.73490987614
2021-02-02,18193.0,19343.571428571428,24933.459641447553,21933.468541594724,21789.30376871427
2021-02-03,17948.0,18493.42857142857,25081.915569992267,22129.91802865191,21984.864013000068
2021-02-04,16717.0,17664.0,25229.42072895699,22327.26695331709,22181.404011651455
2021-02-05,14461.0,16820.85714285714,25375.93795962912,22525.500387160864,22378.91171093893
2021-02-06,10951.0,16167.57142857143,25521.430016177215,22724.60292900381,22577.374630004626
2021-02-07,10457.0,15641.714285714286,25665.859583250527,22924.558700805585,22776.77985648421
2021-02-08,14370.0,14728.142857142857,25809.189293891195,23125.35134370156,22977.114042236928
2021-02-09,12696.0,13942.857142857143,25951.381747747157,23326.96401419316,23178.363399188984
2021-02-10,12272.0,13132.0,26092.399529573566,23529.379380498784,23380.513695296082
2021-02-11,11637.0,12406.285714285714,26232.205228009785,23732.579619071723,23583.55025063065
2021-02-12,10986.0,11909.857142857143,26370.761454618438,23936.546411292104,23787.457933599624
2021-02-13,8025.0,11491.857142857143,26508.030863172524,24141.260940339525,23992.221157298693
2021-02-14,7781.0,11109.57142857143,26643.976169175887,24346.70388825363,24197.823876009006
2021-02-15,12953.0,10907.142857142857,26778.560169602086,24552.85543318925,24404.24958184237
2021-02-16,11268.0,10703.142857142857,26911.74576283577,24759.695246873416,24611.481301541062
2021-02-17,10419.0,10438.42857142857,27043.495968800547,24967.202492271383,24819.50159343844
2021-02-18,10303.0,10247.857142857143,27173.77394925652,25175.355821468438,25028.29254458663
2021-02-19,9246.0,9999.285714285714,27302.54302825043,25384.133373774996,25237.83576805748
2021-02-20,7161.0,9875.857142857143,27429.76671270074,25593.51277406184,25448.112400423073
2021-02-21,7033.0,9769.0,27555.408713099554,25803.471131332823,25659.103099422176
2021-02-22,10279.0,9387.0,27679.432964312866,26013.985037541966,25870.788041819014
2021-02-23,8536.0,8996.714285714286,27801.80364646035,26225.03056666226,26083.146921460604
2021-02-24,7621.0,8597.0,27922.485205855213,26436.58327401302,26296.15894753911
2021-02-25,6934.0,8115.714285714285,28041.4423759847,26648.618195853058,26509.802843065576
2021-02-26,5883.0,7635.285714285715,28158.64019851107,26861.109849246397,26724.05684356141
2021-02-27,4254.0,7220.0,28274.044044273014,27074.032232207726,26938.89869597388
2021-02-28,4112.0,6802.714285714285,28387.61963426675,27287.358824134255,27154.30565782211
2021-03-01,6215.0,6222.142857142857,28499.333060586127,27501.06258653085,27370.25449657973
2021-03-02,5950.0,5852.714285714285,28609.150807300783,27715.115964035125,27586.72148930046
2021-03-03,5305.0,5521.857142857143,28717.039771251028,27929.49088574907,27803.682422492926
2021-03-04,5011.0,5247.142857142857,28822.96728273825,28144.158766883746,28021.11259225076
2021-03-05,4728.0,5082.142857142857,28926.901126089226,28359.090510723356,28238.986804644173
2021-03-06,3832.0,5021.857142857143,29028.80956007295,28574.25651091502,28457.279376378927
2021-03-07,3677.0,4959.714285714285,29128.66133814821,28789.626654090232,28675.964135728645
2021-03-08,5818.0,4903.0,29226.425728520346,29005.170322823993,28895.014423746532
