date,cases_7d,deaths,stringency,workplace_m,inc_filter,deaths_filter,inc_openloop,S,I,R,D,V,beta,Reff
2020-10-20,16473.0,174.0,65.74,0.6779085660927766,16272.447151106788,174.73526976077446,16272.447151106788,55855889.652561426,86570.91207698612,557890.4176032451,42937.25122319333,0.0,0.19030297262233345,1.3157667780657292
2020-10-21,17203.85714285714,191.0,65.74,0.6785406312336137,17153.431533324492,183.10272915953354,17153.431533324492,55839031.414307356,90716.48951484082,570442.9852592364,43114.604490022364,0.0,0.19149638073480857,1.3236184664490118
2020-10-22,17837.85714285714,187.0,67.59,0.683164941458801,17841.19541574468,190.83339783743423,17841.19541574468,55822142.29447661,94546.57510275394,583311.6810144626,43296.424281359206,0.0,0.19116365183324197,1.3209190049928643
2020-10-23,18351.85714285714,189.0,75.0,0.6780386423193441,18404.034338045953,198.22551683868926,18404.034338045953,55804982.942885,98208.92950319294,596600.254130005,43484.1764543044,0.0,0.18989903030521255,1.3117772591354162
2020-10-24,18527.0,171.0,75.0,0.903398377451009,18591.515162514646,203.49557681712594,18591.515162514646,55788855.393448465,100819.93013093284,609857.0452805464,43671.47958482638,0.0,0.1869195001120813,1.2908222210488696
2020-10-25,18722.85714285714,207.0,75.0,0.9337002558844664,18952.1176006018,210.7243561814391,18952.1176006018,55770743.31055399,104401.35947618556,624177.8744007025,43873.816341553305,0.0,0.18406822524455002,1.270719307390572
2020-10-26,18817.714285714286,226.0,75.0,0.5720916047889733,19207.02382630639,218.35236459217475,19207.02382630639,55751658.873891205,108180.58302019241,639288.0245560127,44087.30529184082,0.0,0.1800887701851159,1.242821613921689
2020-10-27,18692.571428571428,220.0,75.0,0.5698483991641886,19129.80559568288,224.20112361141156,19129.80559568288,55733167.02581196,111078.2945326251,654659.0569676845,44304.48020675817,0.0,0.17474360864692082,1.2055338059808753
2020-10-28,18519.0,238.0,75.0,0.5842972912402737,19022.552605163866,230.03867088387662,19022.552605163866,55713993.32491587,113970.451292744,670734.7279283887,44531.61084962331,0.0,0.16941267777306124,1.1683543122429028
2020-10-29,18574.85714285714,250.0,75.0,0.5744055983003351,19004.291713709674,235.55881784356407,19004.291713709674,55694419.61396746,116705.35511469937,687372.1346290046,44766.67816897617,0.0,0.16534188716862563,1.1398795013752738
2020-10-30,18794.85714285714,282.0,75.0,0.593342954965762,19243.33819067677,242.50222872169377,19243.33819067677,55673198.72452238,120145.4013827934,704986.7480834122,45015.55228984817,0.0,0.16268996070329028,1.1211695644143813
2020-10-31,18916.571428571428,283.0,75.0,0.902835668392686,19356.651307812466,248.48878927440705,19356.651307812466,55652064.66626596,123111.38534219687,722972.3840333215,45269.66852957574,0.0,0.159766012612012,1.100601368249289
2020-11-01,18953.42857142857,288.0,75.0,0.9360804225014752,19394.040051518885,253.81662690882368,19394.040051518885,55630835.89423736,125751.01135497038,741372.1951286448,45529.63658520621,0.0,0.15677430533044104,1.0795800280079921
2020-11-02,19719.285714285717,291.0,75.0,0.6923373484864712,19850.504822226543,258.9100537602077,19850.504822226543,55609392.52083412,128274.50079545604,760092.0169688262,45794.126022643606,0.0,0.15736811433166176,1.0832514092349375
2020-11-03,19994.714285714286,293.0,75.0,0.7054682327094608,20180.465311102384,263.81651727223726,20180.465311102384,55587737.86984571,130705.36104416472,779107.1139440904,46062.78735632642,0.0,0.15706971035507228,1.0807763051890777
2020-11-04,20067.0,278.0,75.0,0.7232753182490025,20238.477710326395,267.003698031897,20238.477710326395,55566979.69578356,132284.41915702145,798041.5961738097,46330.309696866236,0.0,0.15569907250510245,1.0709450506345988
2020-11-05,20202.571428571428,304.0,75.0,0.6293118265749845,20453.83555368625,271.6854025428758,20453.83555368625,55544782.927292265,134603.9247161754,817709.2174601739,46608.19044457141,0.0,0.15470609788258166,1.0636900014446478
2020-11-06,20385.42857142857,334.0,72.22,0.6267334218737728,20769.363980299728,278.0691360235102,20769.363980299728,55520884.73361002,137766.68419015867,838273.0543765589,46898.73368286339,0.0,0.15355228466190035,1.0553026569284574
2020-11-07,20717.285714285717,336.0,72.22,0.7151962493322143,21062.182582501184,283.8964790786272,21062.182582501184,55496887.95184301,140653.7853687452,859198.3150896692,47194.3834215026,0.0,0.15258680777134245,1.04821407892425
2020-11-08,21383.14285714286,345.0,72.22,0.710362835994415,21606.930146500108,290.015953033559,21606.930146500108,55472266.21579989,143685.61999741005,880603.4173793243,47496.81276679476,0.0,0.1532983647309275,1.05263498900048
2020-11-09,21406.85714285714,405.0,66.67,0.6178095720069404,22071.19290458708,300.15445037100227,22071.19290458708,55444108.29214655,148708.6411813656,903639.8668662909,47822.291161715664,0.0,0.1513797791254794,1.0389332395531938
2020-11-10,21713.42857142857,320.0,64.81,0.6175640269412199,21945.96879314591,302.3967141943313,21945.96879314591,55421061.46450424,149819.54926860283,925307.8419604459,48128.434595774364,0.0,0.14946692532471353,1.0253787459779482
2020-11-11,22286.571428571428,313.0,64.81,0.6225030367618087,22230.572096867472,303.8673655092425,22230.572096867472,55398427.15274086,150548.16934543898,946927.3863375501,48433.8937598005,0.0,0.1507340592666736,1.0336492655783123
2020-11-12,22445.714285714286,353.0,64.81,0.6195274603564077,22622.192217142652,308.56317439016976,22622.192217142652,55373305.338430405,152874.66277929262,969500.5971850059,48752.82712836002,0.0,0.15112363704544773,1.03585082472835
2020-11-13,22564.14285714286,360.0,64.81,0.6236816971202936,22839.885841616826,313.36797300223,22839.885841616826,55347741.43864397,155255.15412921735,992462.2020921668,49077.24805589669,0.0,0.15030785177138328,1.0297835314262869
2020-11-14,22478.714285714286,365.0,64.81,0.7030564253809868,22842.496290793675,317.7806357359708,22842.496290793675,55322011.86169715,157441.3655224356,1015780.1853452374,49406.70419739375,0.0,0.1483065795978698,1.0156001474261236
2020-11-15,21928.714285714286,385.0,64.81,0.7102350638315551,22518.655353768925,322.5146657157572,22518.655353768925,55295464.6456687,159786.79523282545,1039779.8968923676,49745.792371423406,0.0,0.14412712548804,0.9865057199920613
2020-11-16,21296.714285714286,361.0,64.81,0.6181872247310845,21828.11790398118,323.6524094059475,21828.11790398118,55270917.55206513,160350.4794226542,1063509.7545449482,50081.06782194067,0.0,0.13927816071525764,0.9528928499497914
2020-11-17,20702.571428571428,367.0,64.81,0.6188325353983248,21200.426852989673,323.8439339484208,21200.426852989673,55246631.34510823,160445.3684187323,1087453.739458374,50419.368643061185,0.0,0.13525249563316513,0.9249440444028514
2020-11-18,19771.14285714286,440.0,64.81,0.6234731324555887,20661.123958014254,328.3256195902608,20661.123958014254,55218688.58432767,162665.7765492008,1113038.9615998454,50780.8582484959,0.0,0.13007844405158442,0.889110609338006
2020-11-19,18839.285714285717,401.0,64.81,0.6202413207325488,19639.35596526946,327.6764865953535,19639.35596526946,55193819.277581505,162344.1698380581,1138022.3446423206,51133.84456335987,0.0,0.12394635710527052,0.84681508362155
2020-11-20,17832.428571428572,394.0,67.59,0.6226443507759297,18584.2304019809,324.78974055862165,18584.2304019809,55170200.41741413,160913.9592247306,1162853.423191432,51484.67899183464,0.0,0.11838044492890472,0.8084420608418733
2020-11-21,17049.0,400.0,67.59,0.7276578713683977,17745.769400409303,321.20864488838373,17745.769400409303,55146924.005762264,159139.73975071212,1187697.0814303288,51835.691156785244,0.0,0.11434799815783495,0.7805742676056456
2020-11-22,16448.14285714286,410.0,67.59,0.735630366709314,17130.77055662207,317.764069775237,17130.77055662207,55123542.09196763,157433.15807621068,1212598.031146561,52187.51278407022,0.0,0.11162905381765786,0.7616908366807045
2020-11-23,15353.285714285714,401.0,67.59,0.6248460574513206,16175.195598780023,312.93538906705777,16175.195598780023,55101187.10283963,155040.83457101378,1237157.389599835,52534.508121783845,0.0,0.10707205974174731,0.7303003076882874
2020-11-24,14437.42857142857,410.0,67.59,0.6269286176786177,15315.865998008352,308.0901548157345,15315.865998008352,55078881.79878126,152640.3097717676,1261700.3670291707,52881.272014556846,0.0,0.10301984060456096,0.7023771253239969
2020-11-25,13810.285714285714,429.0,67.59,0.6370503262169929,14734.5224020111,304.30375362732974,14734.5224020111,55055895.82283725,150764.3736495505,1286436.0256547648,53230.758269859216,0.0,0.10038461811890037,0.6841248652936333
2020-11-26,13333.42857142857,374.0,67.59,0.6346479365339015,13991.369915458396,296.05056030753747,13991.369915458396,55036425.31076114,146675.40824365226,1309806.6464116282,53560.95811841875,0.0,0.09801360977280948,0.6677301299582193
2020-11-27,12976.142857142857,369.0,67.59,0.6334115572536625,13527.43091208138,288.0159445078008,13527.43091208138,55017367.432867795,142694.73497188723,1332670.4879143364,53883.997762092375,0.0,0.09744088926935662,0.6635985301295474
2020-11-28,12767.714285714286,387.0,67.59,0.748873171987207,13376.055576553583,282.3760509696742,13376.055576553583,54997171.096807145,139900.5038571205,1355535.1868740513,54207.04952063578,0.0,0.09831099777656126,0.6692784261270517
2020-11-29,12603.714285714286,404.0,67.59,0.7541301476301476,13356.304093832361,278.9761217821559,13356.304093832361,54975813.18812459,138216.04157790466,1378498.7957570148,54531.49876201983,0.0,0.09940079424556483,0.6764347147369949
2020-11-30,12426.0,365.0,67.59,0.6427093890514943,13063.241331753585,273.1229204992032,13063.241331753585,54956647.938157484,135316.12918855628,1400441.3977092272,54841.52235603344,0.0,0.0993378641351723,0.6757708033079657
2020-12-01,12349.57142857143,347.0,67.59,0.6577020972854306,12848.116800080374,266.69701055016156,12848.116800080374,54938437.5322568,132132.47378816272,1421703.2619166968,55141.92791282187,0.0,0.10008921322985011,0.6806564277662058
2020-12-02,12279.142857142857,337.0,67.59,0.7023646559743051,12712.8740733593,260.52563636309765,12712.8740733593,54920641.74965088,129074.92568769089,1442427.700072352,55434.74026090586,0.0,0.10141447043092632,0.6894454367445094
2020-12-03,12322.42857142857,408.0,63.89,0.6899416116696818,13132.795079882952,261.05686356826476,13132.795079882952,54898382.76441379,129338.11710711288,1464434.7917955718,55745.67502079454,0.0,0.10459351341207511,0.7107693200995662
2020-12-04,12409.0,414.0,63.89,0.6918384576761769,13402.614381252804,262.52885925716413,13402.614381252804,54875517.83933575,130067.40324113652,1486598.3769329938,56058.82085167609,0.0,0.10618815866356932,0.721305248901115
2020-12-05,12545.42857142857,345.0,63.89,0.8893554205703329,13190.232037313417,258.7058910173967,13190.232037313417,54856631.72460548,128173.35032433773,1507283.4938238391,56351.07763573986,0.0,0.10608628233347922,0.720365224343066
2020-12-06,12826.57142857143,357.0,63.89,0.8775410481331534,13365.934280828365,256.5940640375648,13365.934280828365,54836845.66479538,127127.06591911645,1528053.29357082,56644.53089063644,0.0,0.10842327007549835,0.7359686884091728
2020-12-07,13174.285714285714,360.0,63.89,0.6781675486631626,13685.590341971136,255.59596938425145,13685.590341971136,54816563.67052285,126632.56950408359,1548780.1337206583,56937.37717611171,0.0,0.1114910430824003,0.7565125841556007
2020-12-08,13632.285714285714,376.0,67.59,0.6959631442306882,14200.017976297548,256.75304831481463,14200.017976297548,54789825.07398653,127205.83315315144,1569810.237788906,57234.50823009635,5121.0,0.1152167505237342,0.7814116960690675
2020-12-09,14215.42857142857,376.0,67.59,0.6987928561042596,14762.12368557064,258.676260062123,14762.12368557064,54758431.946976066,128158.66995198207,1590883.1303733932,57532.2438363526,14475.0,0.11895522259395819,0.8063041371895602
2020-12-10,15085.142857142857,380.0,67.59,0.6912445246436475,15535.89507097498,261.7855782245768,15535.89507097498,54724178.386346966,129699.15178847498,1612124.1620103824,57832.35505302351,25940.0,0.1237808790692163,0.838488640806119
2020-12-11,16101.142857142857,400.0,67.59,0.6978684763904062,16575.343640850624,267.4363691645532,16575.343640850624,54687496.84179717,132498.78191638144,1633951.6021744623,58140.75154413396,38023.0,0.1293588896120924,0.8756865822296999
2020-12-12,16953.428571428572,378.0,67.59,0.890531913181036,17350.410155347443,271.92077427793475,17350.410155347443,54653409.626523726,134720.5373829203,1655526.5126804023,58445.58008316487,48285.0,0.13325771043005044,0.9015171216413942
2020-12-13,18006.714285714286,368.0,67.59,0.8620658128421286,18224.342007829728,276.2586125130751,18224.342007829728,54623682.724892594,136869.67769656534,1677067.1862917182,58749.92489447058,54261.0,0.137846995475509,0.9320573862797183
2020-12-14,19772.0,415.0,73.15,0.6750388328370784,19934.379302013087,285.63083571350575,19934.379302013087,54584493.69400362,141513.0557149882,1699863.650809853,59072.01257925005,66038.0,0.14593873970812177,0.9860620591440764
2020-12-15,21588.42857142857,391.0,73.15,0.681431166624149,21573.173178107067,294.2941648419772,21573.173178107067,54504913.0692202,145805.21897030403,1722511.5608561982,59392.00136110518,118635.0,0.15351081524223364,1.035711981458675
2020-12-16,23432.14285714286,354.0,73.15,0.6803810051222332,23133.091920766663,301.2195146339982,23133.091920766663,54394652.997366264,149236.31704665822,1744673.3226915887,59705.12143085878,203153.0,0.16115234122909725,1.0850686123186712
2020-12-17,25047.714285714286,441.0,73.15,0.6751182500086009,25200.768373441828,316.46209624641625,25200.768373441828,54277882.010040015,156788.10778931432,1769143.9591312166,60050.863229084076,287930.0,0.16746013627770526,1.1251196350372403
2020-12-18,26797.571428571428,436.0,73.15,0.6411659656133342,26987.58887302125,331.5499206044314,26987.58887302125,54176353.645497724,164263.22553582868,1794181.2014584034,60404.61051334816,356908.0,0.17149348924155872,1.150063390603173
2020-12-19,27644.285714285717,415.0,76.85,0.8759159467887538,27947.449854067163,344.33902117580703,27947.449854067163,54065195.77318443,170599.46264825642,1819431.5897205882,60761.369303220265,436330.0,0.17134854296073404,1.1467336763060412
2020-12-20,29236.714285714286,430.0,76.85,0.8800758787995631,29356.98489409779,357.7176603659442,29356.98489409779,53961258.02687032,177227.7810102262,1845613.4302883614,61131.28843716015,507293.0,0.1735926178238104,1.1595185195419626
2020-12-21,31154.85714285714,498.0,76.85,0.5235841726499622,31391.887675713988,376.5374404919246,31391.887675713988,53864397.63048591,186551.86041803562,1873962.0731239356,61531.82198173342,566418.0,0.17666467096806993,1.1779202482225875
2020-12-22,32881.857142857145,491.0,76.85,0.5108740619354655,33107.31745485271,394.3283529922259,33107.31745485271,53748788.32266388,195366.19723705077,1903013.5461804902,61942.28570466701,644018.0,0.17829516281636093,1.1862401247579688
2020-12-23,33986.57142857143,483.0,76.85,0.4803925557872927,34260.62935325509,410.4862816200968,34260.62935325509,53637962.17850342,203371.48787187622,1932721.2853009463,62362.0217082734,716907.0,0.177609695588929,1.1792430098356503
2020-12-24,33862.0,490.0,79.63,0.3596184327368538,34392.71675871473,425.23596633417026,34392.71675871473,53574343.56237575,210679.07757768364,1963386.460613973,62795.28517822302,742287.0,0.1723145243414463,1.1427286471872458
2020-12-25,31076.285714285717,541.0,75.46,0.1540827637275006,32335.84725825187,439.8711553983306,32335.84725825187,53533997.90949688,217929.94151281298,1996007.0634745932,63256.17657841745,742553.0,0.15673692923551477,1.0386408092274697
2020-12-26,33257.28571428572,572.0,79.63,0.4741552315455825,33508.920888581866,452.1226784674578,33508.920888581866,53491850.74492733,223999.8410120878,2030012.6185501765,63736.63575204347,744349.0,0.15814620583848707,1.0471545210043938
2020-12-27,35213.57142857143,585.0,79.63,0.723412149903378,35325.57401511971,465.41474258416264,35325.57401511971,53445166.95073555,230585.26658498056,2064858.841033573,64228.97258410318,749321.0,0.16209995873769426,1.0723973034708407
2020-12-28,34842.0,594.0,79.63,0.2381737351342614,35402.29211266117,479.0540845394719,35402.29211266117,53393413.06004082,237342.74762940613,2100556.2385620056,64733.33553536251,758343.0,0.15797974245409482,1.0441273106670843
2020-12-29,39458.71428571428,580.0,79.63,0.3398941901178743,38991.28987572532,490.8074576140145,38991.28987572532,53308509.348229766,243165.84349572595,2136562.031673313,65242.05575961781,801076.0,0.1700991570814857,1.1224398345028037
2020-12-30,43153.0,629.0,79.63,0.357443105789597,42888.770266785585,510.7226262656235,42888.770266785585,53165200.04854329,253032.62263365946,2174140.585764885,65772.99727796439,896731.0,0.18029068710748106,1.1864928274571127
2020-12-31,45801.142857142855,653.0,79.63,0.3215844488519928,45847.69939096074,534.9336644103207,45847.69939096074,53033881.97634491,265027.74907485634,2213157.302287698,66324.25836858181,976846.0,0.18446180380084992,1.2109445024418117
2021-01-01,48080.142857142855,644.0,79.63,0.1679771651350599,48173.28735898828,558.2409674945104,48173.28735898828,52959331.323658094,276575.1286554956,2253112.0533118825,66888.77280208294,999595.0,0.1859877483649028,1.2192456102332816
2021-01-02,50646.71428571428,673.0,79.63,0.6308827986503425,50722.302721552296,583.2353443100682,50722.302721552296,52876756.14097557,288958.35272171354,2294815.319481033,67477.99173283337,1027765.0,0.18772952164612636,1.2287449582494312
2021-01-03,51705.857142857145,656.0,79.63,0.7230538056809988,51917.26395190192,605.539806744997,51917.26395190192,52806714.55421565,300008.8845291857,2337336.0473681283,68078.76045244017,1043781.0,0.18531996171413592,1.211366950794282
2021-01-04,56002.28571428572,759.0,79.63,0.5510021787828805,55940.713158522114,634.7802316644519,55940.713158522114,52718581.73687434,314495.7723696399,2383207.106823746,68726.865483202,1071238.0,0.19080209451439706,1.2451200509284077
2021-01-05,53936.857142857145,823.0,87.96,0.5296565320644269,54759.940454303294,668.6260577688324,54759.940454303294,52596447.20583852,331264.36201880896,2431932.074630712,69415.29293909139,1127614.0,0.17773195199578026,1.15714102429877
2021-01-06,52295.28571428572,829.0,87.96,0.5278816923816925,52997.45200595867,693.4921062414602,52997.45200595867,52448033.17074488,343584.00703937694,2482554.004155136,70130.52227064982,1212672.0,0.1663131205809032,1.0797422360790907
2021-01-07,52339.28571428572,891.0,87.96,0.5220459125020529,52798.31882866406,715.427373349493,52798.31882866406,52199655.995363474,354451.6245661334,2535818.7044613142,70883.0908975832,1396394.0,0.16137236027484153,1.0427042963988193
2021-01-08,54427.142857142855,892.0,87.96,0.5254502326783028,54562.17018152326,733.094999931446,54562.17018152326,51912300.970115624,363204.88056035416,2590193.0759646245,71651.33789545643,1620015.0,0.16364522973870646,1.0515695457654965
2021-01-09,51711.57142857143,930.0,87.96,0.6792384850367306,52368.42591543248,752.3774758882691,52368.42591543248,51655418.081795,372758.19817602576,2646289.8455147296,72443.92038618754,1810698.0,0.1538013347540784,0.9834229889557513
2021-01-10,49295.142857142855,984.0,87.96,0.6940722808705264,49968.01235261845,767.9263670187963,49968.01235261845,51488342.88972328,380461.74702909007,2704633.6879135766,73268.25141806802,1911124.0,0.14424668156899784,0.919346265950846
2021-01-11,46809.28571428572,1008.0,87.96,0.5266405232194706,47461.85048833852,777.7175918975323,47461.85048833852,51318621.45292434,385312.7154069312,2764372.5460501076,74112.29240929791,2015544.0,0.13573442680853323,0.8622423816652314
2021-01-12,44861.857142857145,1094.0,87.96,0.515973955544131,45542.33287715234,788.1336145881719,45542.33287715234,51090609.07695428,390473.23386309505,2826527.0013333894,74990.46299513198,2175435.0,0.12909713165141196,0.8164358078685634
2021-01-13,43369.142857142855,1105.0,87.96,0.5158077302814146,43999.90752735926,794.0125993873679,43999.90752735926,50794201.15157823,393385.920448064,2889512.017540723,75880.36844647735,2405091.0,0.1245238346689493,0.7829445251642603
2021-01-14,42158.57142857143,1096.0,87.96,0.496134052432298,42732.15833090534,795.344328993235,42732.15833090534,50469354.83464302,394045.71309769724,2952675.005886543,76772.78843836502,2665279.0,0.12151059229459579,0.7591127079262864
2021-01-15,41356.42857142857,1104.0,87.96,0.5086957043930729,41898.8772343591,795.0377776214958,41898.8772343591,50105126.96521169,393893.8351632296,3016145.861142393,77669.55823371783,2965409.0,0.12005346623774167,0.7445969305891107
2021-01-16,40212.71428571428,1175.0,87.96,0.6566251850813254,40914.16257437822,799.3980932654833,40914.16257437822,49777081.84842161,396054.1116933219,3081186.5870019016,78588.50848548072,3225584.0,0.11736088518881373,0.7231313337365785
2021-01-17,39245.142857142855,1174.0,87.96,0.6916649172789524,39951.204393078915,801.0957350479802,39951.204393078915,49573179.44428074,396895.19201838714,3146501.056502465,79511.32641838014,3362711.0,0.11482618437639465,0.7046153150139363
2021-01-18,37590.28571428572,1173.0,87.96,0.5135302905346766,38356.61834077042,800.5429326755027,38356.61834077042,49367992.19003462,396621.31138942647,3211956.949921902,80436.14250777432,3502136.0,0.11077773200518494,0.6769589043130548
2021-01-19,36317.0,1255.0,87.96,0.5039314418524945,37193.32666778765,804.3709472696057,37193.32666778765,49026825.24718921,398517.86447403964,3279235.298269244,81386.70777806127,3773580.0,0.10765076687204961,0.6533039290926786
2021-01-20,34942.142857142855,1179.0,87.96,0.5077458379826801,35719.463946484,798.8243007832763,35719.463946484,48669524.96168599,395769.83171598485,3345141.057709233,82317.87995414551,4067142.0,0.10486699134110856,0.631771872406942
2021-01-21,33510.0,1139.0,87.96,0.5096731035371387,34234.496094306174,788.3693893209039,34234.496094306174,48278736.23475972,390590.04619116866,3409984.848692853,83234.04774382788,4397693.0,0.1026645585438208,0.6135370703810876
2021-01-22,32061.714285714286,1128.0,87.96,0.5253006014453383,32802.22708324169,776.5039019927265,32802.22708324169,47788164.951602995,384711.4043940972,3474140.980327542,84140.49970202544,4829455.0,0.10089777402494327,0.5968515280807075
2021-01-23,30920.571428571428,1069.0,87.96,0.6793904641492361,31571.205754907573,759.5477375788464,31571.205754907573,47304558.22105727,376310.63550155127,3536482.924650811,85021.31929123818,5258604.0,0.10029409271157756,0.5872766258381291
2021-01-24,29335.85714285714,1042.0,87.96,0.6626181349514683,30058.645844999544,741.4881405449767,30058.645844999544,47073325.85993897,367363.1815095473,3597441.9381452873,85882.5996668917,5437372.0,0.09829525859736457,0.5727588705280434
2021-01-25,27341.14285714286,1077.0,87.96,0.4996406166932483,28272.732154806858,727.3199073554514,28272.732154806858,46841183.79165957,360343.6663800839,3658323.5316822957,86742.78618809611,5615287.0,0.09472327228817716,0.5492232653116683
2021-01-26,25649.0,969.0,87.96,0.5088005495154617,26408.399158726286,703.6498746570228,26408.399158726286,46582006.343293816,348616.575893999,3716178.4613789306,87560.20944881074,5827876.0,0.09196223585300431,0.5302639257385529
2021-01-27,24394.714285714286,1013.0,87.96,0.52398493141037,25272.901318521406,685.4906503719807,25272.901318521406,46312134.343803786,339619.7625367477,3773862.1452388493,88375.21320385703,6048679.0,0.0908659183743968,0.5209069928918162
2021-01-28,23379.0,1021.0,87.96,0.5173283548809864,24361.936362849934,669.9213468536966,24361.936362849934,45947730.26288684,331906.10056211264,3830840.076329695,89180.24548831179,6363512.0,0.09033710642900093,0.5138006027943921
2021-01-29,22325.0,947.0,87.96,0.5318382337285846,23221.8852305905,649.7788772531218,23221.8852305905,45455106.3902771,321926.70735093066,3885432.3148731124,89951.57069557214,6811212.0,0.08974111416372267,0.5049385245224005
2021-01-30,21624.85714285714,833.0,87.96,0.6790242788400683,22228.001782356652,622.2899298406396,22228.001782356652,44979974.497137286,308307.57222845114,3936524.521829975,90673.44450349083,7248499.0,0.09064225382510951,0.5046778817394806
2021-01-31,21375.571428571428,812.0,87.96,0.7051796551401814,21908.890308092694,597.2789444490304,21908.890308092694,44676090.99977189,295916.11960265826,3985790.8216550997,91369.52035485157,7515208.0,0.09371524821705894,0.5182625142644349
2021-02-01,20346.0,812.0,87.96,0.526062495658987,21146.089353892534,576.7171219445693,21146.089353892534,44389274.131573096,285728.9620207154,4033811.169447691,92047.99234463391,7764008.0,0.09428257282139384,0.5180525783260156
2021-02-02,19343.571428571428,764.0,87.96,0.5118239340256885,20148.5469518315,554.9495958261226,20148.5469518315,44072580.5755767,274944.4501570632,4079745.939836945,92696.997537203,8045362.0,0.09402946445663891,0.5129757250319145
2021-02-03,18493.42857142857,786.0,87.96,0.5300065110328269,19462.53574793419,537.8194308064619,19462.53574793419,43690113.294448294,266457.474334657,4125104.6744173486,93337.8640098207,8390866.0,0.09454139678329236,0.5112926577710923
2021-02-04,17664.0,654.0,87.96,0.5270462690331111,18299.173930468845,511.9713429081743,18299.173930468845,43289574.88330803,253651.2873074791,4166651.3308943245,93924.87022667116,8762395.0,0.09424205822786719,0.5050012514149185
2021-02-05,16820.85714285714,680.0,87.96,0.5389616622818377,17613.473745243256,491.6947627566603,17613.473745243256,42877453.97146716,243605.4503111938,4207509.093551413,94502.14317040294,9143548.0,0.09535922114727532,0.5061229790187391
2021-02-06,16167.57142857143,613.0,87.96,0.7004331209725947,16807.234340160114,468.91561198588965,16807.234340160114,42396964.66337098,232319.73872437663,4245849.067815826,95043.84267539586,9596770.0,0.09649594169822935,0.506416893489628
2021-02-07,15641.714285714286,569.0,87.96,0.6909454755770545,16173.551552613,445.92243196676446,16173.551552613,42156527.26457094,220927.98840098057,4282064.826019171,95555.52946357611,9812160.0,0.09820271623156411,0.5124514177117658
2021-02-08,14728.142857142857,614.0,87.96,0.5051207131075552,15694.173770887213,430.0442023286971,15694.173770887213,41903827.1521757,213061.27194575523,4318153.637100771,96065.42263571463,10036569.0,0.09940630268840069,0.5156226441010847
2021-02-09,13942.857142857143,543.0,87.96,0.5103878223790504,14798.020178187919,410.6819386570575,14798.020178187919,41588070.28594467,203468.42427267932,4351845.241438414,96541.44604837771,10328071.0,0.09889435292934666,0.5091018010170165
2021-02-10,13132.0,544.0,87.96,0.5269931734931734,14100.833104583298,393.8095140481123,14100.833104583298,41244430.20646651,195109.1434626498,4384606.092202703,97004.31898923976,10647206.0,0.09909129654597237,0.5059005948174777
2021-02-11,12406.285714285714,513.0,87.96,0.5296511670590618,13361.595477447498,376.6443215837369,13361.595477447498,40846104.58192619,186604.81362899664,4415830.112734796,97445.4782959071,11022693.0,0.09913305746203889,0.501225914397305
2021-02-12,11909.857142857143,460.0,87.96,0.5390234870717328,12628.527134132946,357.61492826179506,12628.527134132946,40411033.7827472,177176.88337537574,4445004.245486908,97857.67505851047,11437845.0,0.09974229395303061,0.4989346705667167
2021-02-13,11491.857142857143,435.0,87.96,0.7006128163584304,12088.021608096858,339.408244858764,12088.021608096858,39967525.07011092,168156.55685368832,4472668.399900134,98248.53757312565,11862543.0,0.10171097897737723,0.503198643216166
2021-02-14,11109.57142857143,440.0,87.96,0.7078539428407848,11834.789940900138,324.40767926183446,11834.789940900138,39767924.09968347,160724.67062273592,4499540.054820893,98628.20298625993,12042601.0,0.10470773310315859,0.5154375446241048
2021-02-15,10907.142857142857,462.0,87.96,0.4911143151844905,11863.910369694642,313.7905970089511,11863.910369694642,39550825.54439429,155464.5391364776,4526159.517563217,99004.30521553721,12238329.0,0.10911253086631516,0.5341885233066416
2021-02-16,10703.142857142857,397.0,87.96,0.4918256999660508,11457.550671939009,300.22715831344976,11457.550671939009,39230959.99366859,148744.66363351012,4550757.234954921,99351.84252066861,12540214.0,0.11103378029238133,0.539198198741326
2021-02-17,10438.42857142857,386.0,87.96,0.4980553015860033,11152.798793797445,287.99309148965614,11152.798793797445,38802469.68578532,142683.4126634191,4574433.273191434,99686.35756507938,12951008.0,0.11391598765946885,0.5471525393126336
2021-02-18,10247.857142857143,369.0,87.96,0.4950450752950752,10904.175115315642,276.4761697090858,10904.175115315642,38396425.33479846,136977.46432094485,4597113.7947451845,100006.80710985707,13340000.0,0.1172429048566801,0.55723929615434
2021-02-19,9999.285714285714,316.0,87.96,0.5037315579157684,10422.307750626775,262.7621118371982,10422.307750626775,38069437.31426866,130182.96599286661,4618004.165524267,100301.96389407605,13652738.0,0.11892329734788437,0.5604124448845719
2021-02-20,9875.857142857143,304.0,87.96,0.7236056109257863,10138.177617623856,250.34854478396272,10138.177617623856,37750101.790842146,124032.78335716463,4637945.492547339,100583.71178737425,13958146.0,0.12244440583205324,0.572165208282151
2021-02-21,9769.0,287.0,87.96,0.7482918514234304,9946.720843102214,238.76667177398065,9946.720843102214,37627017.71851939,118294.65555156085,4656878.555737665,100851.214078546,14067901.0,0.12637136503688864,0.5885899542720028
2021-02-22,9387.0,241.0,86.11,0.5461077066208645,9450.831011520251,225.58201518967604,9450.831011520251,37472716.07809926,111762.44400956499,4674166.2368624685,101095.46902362215,14211246.0,0.1276123199043305,0.5919324480321847
