date,area_code,area_name,population,cases,cases_7d,deaths,vax_first_dose,vax_second_dose,vax_first_cum,workplace_pct,workplace_m,transit_pct,transit_m,retail_pct,residential_pct
2020-09-01,E12000004,East Midlands,4865583,161.0,91.0,1.0,0.0,0.0,0.0,-40.75,0.5925,-27.375,0.7262500000000001,-12.625,8.375
2020-09-02,E12000004,East Midlands,4865583,253.0,113.57142857142857,2.0,0.0,0.0,0.0,-38.5,0.615,-32.5,0.675,-19.125,9.875
2020-09-03,E12000004,East Midlands,4865583,245.0,136.0,0.0,0.0,0.0,0.0,-38.75,0.6125,-30.25,0.6975,-18.25,9.0
2020-09-04,E12000004,East Midlands,4865583,185.0,148.71428571428572,2.0,0.0,0.0,0.0,-37.0,0.63,-26.375,0.7362500000000001,-20.125,7.5
2020-09-05,E12000004,East Midlands,4865583,164.0,165.28571428571428,0.0,0.0,0.0,0.0,-8.714285714285714,0.9128571428571428,-24.142857142857142,0.7585714285714286,-26.625,2.625
2020-09-06,E12000004,East Midlands,4865583,138.0,176.28571428571428,1.0,0.0,0.0,0.0,-5.333333333333333,0.9466666666666667,-19.4,0.806,-22.125,1.875
2020-09-07,E12000004,East Midlands,4865583,351.0,213.85714285714286,1.0,0.0,0.0,0.0,-39.125,0.60875,-27.75,0.7224999999999999,-17.875,7.875
2020-09-08,E12000004,East Midlands,4865583,320.0,236.57142857142858,0.0,0.0,0.0,0.0,-38.25,0.6174999999999999,-27.375,0.7262500000000001,-17.25,7.875
2020-09-09,E12000004,East Midlands,4865583,254.0,236.71428571428572,1.0,0.0,0.0,0.0,-36.0,0.64,-27.375,0.7262500000000001,-18.75,8.0
2020-09-10,E12000004,East Midlands,4865583,212.0,232.0,0.0,0.0,0.0,0.0,-36.875,0.63125,-26.25,0.7375,-19.5,7.625
2020-09-11,E12000004,East Midlands,4865583,221.0,237.14285714285714,0.0,0.0,0.0,0.0,-35.333333333333336,0.6466666666666667,-23.5,0.765,-20.375,6.625
2020-09-12,E12000004,East Midlands,4865583,146.0,234.57142857142858,5.0,0.0,0.0,0.0,-8.666666666666666,0.9133333333333333,-23.875,0.76125,-23.333333333333332,2.25
2020-09-13,E12000004,East Midlands,4865583,123.0,232.42857142857142,1.0,0.0,0.0,0.0,-6.375,0.93625,-16.25,0.8375,-21.125,0.5
2020-09-14,E12000004,East Midlands,4865583,205.0,211.57142857142858,1.0,0.0,0.0,0.0,-33.22222222222222,0.6677777777777778,-23.375,0.76625,-17.0,6.75
2020-09-15,E12000004,East Midlands,4865583,214.0,196.42857142857142,1.0,0.0,0.0,0.0,-32.77777777777778,0.6722222222222223,-25.5,0.745,-17.5,7.5
2020-09-16,E12000004,East Midlands,4865583,250.0,195.85714285714286,1.0,0.0,0.0,0.0,-33.0,0.6699999999999999,-26.875,0.73125,-22.125,8.125
2020-09-17,E12000004,East Midlands,4865583,252.0,201.57142857142858,0.0,0.0,0.0,0.0,-33.111111111111114,0.6688888888888889,-25.625,0.74375,-18.625,7.5
2020-09-18,E12000004,East Midlands,4865583,259.0,207.0,1.0,0.0,0.0,0.0,-32.22222222222222,0.6777777777777778,-24.25,0.7575000000000001,-20.0,6.75
2020-09-19,E12000004,East Midlands,4865583,251.0,222.0,2.0,0.0,0.0,0.0,-8.666666666666666,0.9133333333333333,-24.875,0.75125,-25.75,2.75
2020-09-20,E12000004,East Midlands,4865583,266.0,242.42857142857142,0.0,0.0,0.0,0.0,-6.25,0.9375,-18.25,0.8175,-20.375,1.5
2020-09-21,E12000004,East Midlands,4865583,292.0,254.85714285714286,3.0,0.0,0.0,0.0,-33.333333333333336,0.6666666666666666,-25.125,0.74875,-16.25,7.125
2020-09-22,E12000004,East Midlands,4865583,271.0,263.0,3.0,0.0,0.0,0.0,-32.111111111111114,0.6788888888888889,-27.5,0.725,-18.875,7.75
2020-09-23,E12000004,East Midlands,4865583,297.0,269.7142857142857,1.0,0.0,0.0,0.0,-31.555555555555557,0.6844444444444444,-34.125,0.65875,-26.625,9.375
2020-09-24,E12000004,East Midlands,4865583,334.0,281.42857142857144,3.0,0.0,0.0,0.0,-31.555555555555557,0.6844444444444444,-32.0,0.6799999999999999,-23.125,9.0
2020-09-25,E12000004,East Midlands,4865583,330.0,291.57142857142856,3.0,0.0,0.0,0.0,-30.444444444444443,0.6955555555555556,-29.375,0.70625,-22.625,8.0
2020-09-26,E12000004,East Midlands,4865583,322.0,301.7142857142857,1.0,0.0,0.0,0.0,-7.888888888888889,0.9211111111111111,-32.125,0.67875,-26.22222222222222,4.25
2020-09-27,E12000004,East Midlands,4865583,402.0,321.14285714285717,4.0,0.0,0.0,0.0,-5.75,0.9425,-27.5,0.725,-23.75,3.125
2020-09-28,E12000004,East Midlands,4865583,566.0,360.2857142857143,1.0,0.0,0.0,0.0,-29.666666666666668,0.7033333333333334,-28.875,0.7112499999999999,-17.0,7.875
2020-09-29,E12000004,East Midlands,4865583,611.0,408.85714285714283,3.0,0.0,0.0,0.0,-29.444444444444443,0.7055555555555555,-29.5,0.7050000000000001,-18.5,8.444444444444445
2020-09-30,E12000004,East Midlands,4865583,884.0,492.7142857142857,2.0,0.0,0.0,0.0,-30.22222222222222,0.6977777777777778,-31.625,0.6837500000000001,-23.0,9.125
2020-10-01,E12000004,East Midlands,4865583,1064.0,597.0,2.0,0.0,0.0,0.0,-28.22222222222222,0.7177777777777778,-28.25,0.7175,-20.25,8.333333333333334
2020-10-02,E12000004,East Midlands,4865583,1215.0,723.4285714285714,1.0,0.0,0.0,0.0,-28.77777777777778,0.7122222222222222,-26.75,0.7324999999999999,-25.625,8.5
2020-10-03,E12000004,East Midlands,4865583,1027.0,824.1428571428571,7.0,0.0,0.0,0.0,-10.222222222222221,0.8977777777777778,-35.25,0.6475,-32.888888888888886,6.25
2020-10-04,E12000004,East Midlands,4865583,1178.0,935.0,4.0,0.0,0.0,0.0,-6.125,0.93875,-25.75,0.7424999999999999,-26.875,3.75
2020-10-05,E12000004,East Midlands,4865583,1581.0,1080.0,3.0,0.0,0.0,0.0,-30.11111111111111,0.6988888888888889,-26.625,0.73375,-23.125,8.5
2020-10-06,E12000004,East Midlands,4865583,1520.0,1209.857142857143,3.0,0.0,0.0,0.0,-29.444444444444443,0.7055555555555555,-27.75,0.7224999999999999,-23.375,8.88888888888889
2020-10-07,E12000004,East Midlands,4865583,1729.0,1330.5714285714287,4.0,0.0,0.0,0.0,-27.444444444444443,0.7255555555555555,-28.625,0.71375,-22.125,8.11111111111111
2020-10-08,E12000004,East Midlands,4865583,1954.0,1457.7142857142858,2.0,0.0,0.0,0.0,-29.0,0.71,-31.375,0.68625,-25.25,9.222222222222221
2020-10-09,E12000004,East Midlands,4865583,1455.0,1492.0,5.0,0.0,0.0,0.0,-27.333333333333332,0.7266666666666667,-28.25,0.7175,-25.25,8.375
2020-10-10,E12000004,East Midlands,4865583,1152.0,1509.857142857143,3.0,0.0,0.0,0.0,-6.444444444444445,0.9355555555555556,-34.875,0.65125,-29.22222222222222,5.125
2020-10-11,E12000004,East Midlands,4865583,1117.0,1501.142857142857,7.0,0.0,0.0,0.0,-4.5,0.955,-28.0,0.72,-26.25,3.25
2020-10-12,E12000004,East Midlands,4865583,1793.0,1531.4285714285713,6.0,0.0,0.0,0.0,-30.0,0.7,-31.375,0.68625,-26.0,9.0
2020-10-13,E12000004,East Midlands,4865583,1595.0,1542.142857142857,10.0,0.0,0.0,0.0,-29.22222222222222,0.7077777777777778,-31.0,0.69,-24.875,9.444444444444445
2020-10-14,E12000004,East Midlands,4865583,1821.0,1555.2857142857142,9.0,0.0,0.0,0.0,-28.0,0.72,-31.25,0.6875,-26.375,9.625
2020-10-15,E12000004,East Midlands,4865583,1447.0,1482.857142857143,14.0,0.0,0.0,0.0,-28.444444444444443,0.7155555555555555,-31.125,0.68875,-24.625,9.666666666666666
2020-10-16,E12000004,East Midlands,4865583,1308.0,1461.857142857143,10.0,0.0,0.0,0.0,-27.666666666666668,0.7233333333333334,-30.875,0.6912499999999999,-26.125,9.5
2020-10-17,E12000004,East Midlands,4865583,1220.0,1471.5714285714287,17.0,0.0,0.0,0.0,-7.777777777777778,0.9222222222222223,-37.75,0.6225,-30.22222222222222,5.875
2020-10-18,E12000004,East Midlands,4865583,1100.0,1469.142857142857,6.0,0.0,0.0,0.0,-7.375,0.92625,-33.875,0.66125,-29.875,4.625
2020-10-19,E12000004,East Midlands,4865583,2404.0,1556.4285714285713,9.0,0.0,0.0,0.0,-36.333333333333336,0.6366666666666667,-32.625,0.6737500000000001,-23.0,9.875
2020-10-20,E12000004,East Midlands,4865583,2141.0,1634.4285714285713,17.0,0.0,0.0,0.0,-35.666666666666664,0.6433333333333333,-34.5,0.655,-24.75,10.625
2020-10-21,E12000004,East Midlands,4865583,2142.0,1680.2857142857142,11.0,0.0,0.0,0.0,-35.55555555555556,0.6444444444444444,-37.0,0.63,-28.875,11.875
2020-10-22,E12000004,East Midlands,4865583,2147.0,1780.2857142857142,25.0,0.0,0.0,0.0,-34.77777777777778,0.6522222222222223,-32.875,0.67125,-22.375,10.375
2020-10-23,E12000004,East Midlands,4865583,1859.0,1859.0,20.0,0.0,0.0,0.0,-35.77777777777778,0.6422222222222222,-34.375,0.65625,-25.375,10.625
2020-10-24,E12000004,East Midlands,4865583,1478.0,1895.857142857143,22.0,0.0,0.0,0.0,-10.666666666666666,0.8933333333333333,-40.0,0.6,-33.333333333333336,6.5
2020-10-25,E12000004,East Midlands,4865583,1493.0,1952.0,22.0,0.0,0.0,0.0,-6.0,0.94,-33.0,0.6699999999999999,-24.0,3.875
2020-10-26,E12000004,East Midlands,4865583,2387.0,1949.5714285714287,22.0,0.0,0.0,0.0,-39.333333333333336,0.6066666666666667,-35.375,0.64625,-19.125,10.875
2020-10-27,E12000004,East Midlands,4865583,2075.0,1940.142857142857,24.0,0.0,0.0,0.0,-39.333333333333336,0.6066666666666667,-37.875,0.6212500000000001,-22.125,11.875
2020-10-28,E12000004,East Midlands,4865583,2171.0,1944.2857142857142,29.0,0.0,0.0,0.0,-37.55555555555556,0.6244444444444444,-35.375,0.64625,-18.5,11.25
2020-10-29,E12000004,East Midlands,4865583,2121.0,1940.5714285714287,21.0,0.0,0.0,0.0,-38.666666666666664,0.6133333333333333,-39.125,0.60875,-22.0,12.25
2020-10-30,E12000004,East Midlands,4865583,2086.0,1973.0,27.0,0.0,0.0,0.0,-37.77777777777778,0.6222222222222222,-36.375,0.63625,-23.5,11.375
2020-10-31,E12000004,East Midlands,4865583,1529.0,1980.2857142857142,30.0,0.0,0.0,0.0,-10.777777777777779,0.8922222222222222,-42.625,0.57375,-36.0,7.375
2020-11-01,E12000004,East Midlands,4865583,1248.0,1945.2857142857142,32.0,0.0,0.0,0.0,-7.25,0.9275,-36.5,0.635,-26.75,4.875
2020-11-02,E12000004,East Midlands,4865583,3292.0,2074.5714285714284,37.0,0.0,0.0,0.0,-28.11111111111111,0.7188888888888889,-33.125,0.66875,-13.75,9.5
2020-11-03,E12000004,East Midlands,4865583,2393.0,2120.0,25.0,0.0,0.0,0.0,-27.444444444444443,0.7255555555555555,-31.5,0.685,-11.25,9.0
2020-11-04,E12000004,East Midlands,4865583,2180.0,2121.285714285714,36.0,0.0,0.0,0.0,-26.0,0.74,-29.5,0.7050000000000001,-5.875,8.222222222222221
2020-11-05,E12000004,East Midlands,4865583,2231.0,2137.0,30.0,0.0,0.0,0.0,-34.666666666666664,0.6533333333333333,-43.25,0.5675,-55.375,14.375
2020-11-06,E12000004,East Midlands,4865583,2340.0,2173.285714285714,34.0,0.0,0.0,0.0,-35.22222222222222,0.6477777777777778,-46.375,0.53625,-55.666666666666664,15.625
2020-11-07,E12000004,East Midlands,4865583,1783.0,2209.5714285714284,32.0,0.0,0.0,0.0,-27.77777777777778,0.7222222222222222,-57.5,0.42500000000000004,-63.111111111111114,12.75
2020-11-08,E12000004,East Midlands,4865583,2051.0,2324.285714285714,43.0,0.0,0.0,0.0,-26.875,0.73125,-55.0,0.44999999999999996,-63.125,10.25
2020-11-09,E12000004,East Midlands,4865583,3034.0,2287.4285714285716,52.0,0.0,0.0,0.0,-36.0,0.64,-43.5,0.565,-49.875,14.125
2020-11-10,E12000004,East Midlands,4865583,2694.0,2330.4285714285716,35.0,0.0,0.0,0.0,-36.22222222222222,0.6377777777777778,-42.0,0.5800000000000001,-50.375,14.0
2020-11-11,E12000004,East Midlands,4865583,2685.0,2402.5714285714284,29.0,0.0,0.0,0.0,-35.22222222222222,0.6477777777777778,-43.375,0.5662499999999999,-51.75,14.75
2020-11-12,E12000004,East Midlands,4865583,2199.0,2398.0,44.0,0.0,0.0,0.0,-35.666666666666664,0.6433333333333333,-42.5,0.575,-50.25,14.625
2020-11-13,E12000004,East Midlands,4865583,2177.0,2374.714285714286,41.0,0.0,0.0,0.0,-36.111111111111114,0.6388888888888888,-44.125,0.5587500000000001,-51.22222222222222,15.625
2020-11-14,E12000004,East Midlands,4865583,1731.0,2367.285714285714,49.0,0.0,0.0,0.0,-28.555555555555557,0.7144444444444444,-58.75,0.4125,-62.666666666666664,13.125
2020-11-15,E12000004,East Midlands,4865583,1423.0,2277.5714285714284,45.0,0.0,0.0,0.0,-27.444444444444443,0.7255555555555555,-53.5,0.46499999999999997,-60.25,9.75
2020-11-16,E12000004,East Midlands,4865583,2611.0,2217.1428571428573,47.0,0.0,0.0,0.0,-35.77777777777778,0.6422222222222222,-43.0,0.5700000000000001,-48.5,13.875
2020-11-17,E12000004,East Midlands,4865583,2140.0,2138.0,44.0,0.0,0.0,0.0,-35.666666666666664,0.6433333333333333,-42.375,0.5762499999999999,-49.25,14.0
2020-11-18,E12000004,East Midlands,4865583,1858.0,2019.857142857143,56.0,0.0,0.0,0.0,-35.22222222222222,0.6477777777777778,-44.375,0.55625,-51.75,14.75
2020-11-19,E12000004,East Midlands,4865583,1516.0,1922.2857142857142,51.0,0.0,0.0,0.0,-35.44444444444444,0.6455555555555555,-43.5,0.565,-49.75,14.75
2020-11-20,E12000004,East Midlands,4865583,1500.0,1825.5714285714287,47.0,0.0,0.0,0.0,-35.666666666666664,0.6433333333333333,-46.125,0.5387500000000001,-52.44444444444444,15.625
2020-11-21,E12000004,East Midlands,4865583,1106.0,1736.2857142857142,43.0,0.0,0.0,0.0,-26.0,0.74,-55.875,0.44125000000000003,-58.22222222222222,12.0
2020-11-22,E12000004,East Midlands,4865583,1031.0,1680.2857142857142,57.0,0.0,0.0,0.0,-23.875,0.76125,-50.0,0.5,-56.375,9.0
2020-11-23,E12000004,East Midlands,4865583,1656.0,1543.857142857143,51.0,0.0,0.0,0.0,-35.0,0.65,-42.625,0.57375,-45.625,13.625
2020-11-24,E12000004,East Midlands,4865583,1476.0,1449.0,51.0,0.0,0.0,0.0,-34.666666666666664,0.6533333333333333,-42.125,0.57875,-47.75,13.75
2020-11-25,E12000004,East Midlands,4865583,1353.0,1376.857142857143,48.0,0.0,0.0,0.0,-33.55555555555556,0.6644444444444444,-43.625,0.56375,-49.75,14.5
2020-11-26,E12000004,East Midlands,4865583,1185.0,1329.5714285714287,51.0,0.0,0.0,0.0,-33.77777777777778,0.6622222222222223,-41.75,0.5825,-47.125,13.875
2020-11-27,E12000004,East Midlands,4865583,1126.0,1276.142857142857,51.0,0.0,0.0,0.0,-33.666666666666664,0.6633333333333333,-43.125,0.56875,-47.666666666666664,14.625
2020-11-28,E12000004,East Midlands,4865583,889.0,1245.142857142857,54.0,0.0,0.0,0.0,-23.88888888888889,0.7611111111111111,-54.875,0.45125000000000004,-57.44444444444444,11.75
2020-11-29,E12000004,East Midlands,4865583,808.0,1213.2857142857142,46.0,0.0,0.0,0.0,-21.625,0.78375,-50.25,0.49750000000000005,-55.375,8.875
2020-11-30,E12000004,East Midlands,4865583,1461.0,1185.4285714285713,45.0,0.0,0.0,0.0,-33.333333333333336,0.6666666666666666,-42.0,0.5800000000000001,-42.75,13.25
2020-12-01,E12000004,East Midlands,4865583,1278.0,1157.142857142857,58.0,0.0,0.0,0.0,-31.77777777777778,0.6822222222222223,-39.75,0.6025,-43.25,12.75
2020-12-02,E12000004,East Midlands,4865583,1272.0,1145.5714285714287,49.0,0.0,0.0,0.0,-28.11111111111111,0.7188888888888889,-37.5,0.625,-32.125,11.875
2020-12-03,E12000004,East Midlands,4865583,1258.0,1156.0,52.0,0.0,0.0,0.0,-29.444444444444443,0.7055555555555555,-39.0,0.61,-33.75,12.625
2020-12-04,E12000004,East Midlands,4865583,1094.0,1151.4285714285713,50.0,0.0,0.0,0.0,-30.555555555555557,0.6944444444444444,-40.125,0.59875,-38.75,13.5
2020-12-05,E12000004,East Midlands,4865583,869.0,1148.5714285714287,44.0,0.0,0.0,0.0,-12.777777777777779,0.8722222222222222,-40.5,0.595,-37.333333333333336,8.25
2020-12-06,E12000004,East Midlands,4865583,964.0,1170.857142857143,48.0,0.0,0.0,0.0,-13.375,0.86625,-41.75,0.5825,-40.875,6.625
2020-12-07,E12000004,East Midlands,4865583,1592.0,1189.5714285714287,50.0,0.0,0.0,0.0,-29.88888888888889,0.7011111111111111,-36.875,0.63125,-27.25,10.75
2020-12-08,E12000004,East Midlands,4865583,1420.0,1209.857142857143,32.0,756.0,7.0,756.0,-28.444444444444443,0.7155555555555555,-36.625,0.63375,-31.375,11.222222222222221
2020-12-09,E12000004,East Midlands,4865583,1410.0,1229.5714285714287,44.0,1509.0,11.0,2265.0,-27.88888888888889,0.721111111111111,-36.625,0.63375,-33.125,11.5
2020-12-10,E12000004,East Midlands,4865583,1451.0,1257.142857142857,41.0,1550.0,8.0,3815.0,-29.11111111111111,0.7088888888888889,-36.625,0.63375,-32.625,11.625
2020-12-11,E12000004,East Midlands,4865583,1444.0,1307.142857142857,48.0,1387.0,14.0,5202.0,-28.88888888888889,0.711111111111111,-36.875,0.63125,-36.25,11.875
2020-12-12,E12000004,East Midlands,4865583,1035.0,1330.857142857143,53.0,1271.0,0.0,6473.0,-12.444444444444445,0.8755555555555555,-41.75,0.5825,-41.44444444444444,8.25
2020-12-13,E12000004,East Midlands,4865583,1058.0,1344.2857142857142,43.0,1285.0,0.0,7758.0,-14.5,0.855,-47.5,0.525,-48.25,7.75
2020-12-14,E12000004,East Midlands,4865583,2065.0,1411.857142857143,58.0,1764.0,16.0,9522.0,-30.22222222222222,0.6977777777777778,-35.875,0.64125,-28.25,10.75
2020-12-15,E12000004,East Midlands,4865583,1766.0,1461.2857142857142,44.0,3552.0,18.0,13074.0,-29.88888888888889,0.7011111111111111,-35.125,0.6487499999999999,-29.625,10.875
2020-12-16,E12000004,East Midlands,4865583,1705.0,1503.4285714285713,42.0,4820.0,11.0,17894.0,-29.11111111111111,0.7088888888888889,-39.125,0.60875,-34.875,12.125
2020-12-17,E12000004,East Midlands,4865583,1704.0,1539.5714285714287,51.0,4871.0,5.0,22765.0,-29.88888888888889,0.7011111111111111,-35.5,0.645,-30.0,11.25
2020-12-18,E12000004,East Midlands,4865583,1721.0,1579.142857142857,59.0,4680.0,18.0,27445.0,-34.0,0.6599999999999999,-39.375,0.60625,-35.375,13.5
2020-12-19,E12000004,East Midlands,4865583,1363.0,1626.0,37.0,4568.0,3.0,32013.0,-12.11111111111111,0.8788888888888888,-37.125,0.6287499999999999,-40.0,7.75
2020-12-20,E12000004,East Midlands,4865583,1710.0,1719.142857142857,48.0,5052.0,0.0,37065.0,-8.25,0.9175,-37.75,0.6225,-40.75,6.25
2020-12-21,E12000004,East Midlands,4865583,2423.0,1770.2857142857142,57.0,5380.0,15.0,42445.0,-44.666666666666664,0.5533333333333333,-42.875,0.57125,-22.25,14.0
2020-12-22,E12000004,East Midlands,4865583,2106.0,1818.857142857143,47.0,6139.0,11.0,48584.0,-46.22222222222222,0.5377777777777778,-40.125,0.59875,-21.0,13.75
2020-12-23,E12000004,East Midlands,4865583,2043.0,1867.142857142857,42.0,5448.0,4.0,54032.0,-49.666666666666664,0.5033333333333334,-45.375,0.54625,-26.625,16.25
2020-12-24,E12000004,East Midlands,4865583,1454.0,1831.4285714285713,34.0,1701.0,0.0,55733.0,-63.0,0.37,-49.25,0.5075000000000001,-31.375,18.75
2020-12-25,E12000004,East Midlands,4865583,709.0,1686.857142857143,45.0,3.0,0.0,55736.0,-85.0,0.15000000000000002,-80.5,0.19499999999999995,-92.125,25.0
2020-12-26,E12000004,East Midlands,4865583,1894.0,1762.7142857142858,48.0,21.0,0.0,55757.0,-50.55555555555556,0.49444444444444446,-71.25,0.2875,-76.33333333333333,13.25
2020-12-27,E12000004,East Midlands,4865583,2443.0,1867.4285714285713,48.0,624.0,0.0,56381.0,-25.444444444444443,0.7455555555555555,-50.25,0.49750000000000005,-49.625,8.125
2020-12-28,E12000004,East Midlands,4865583,2540.0,1884.142857142857,31.0,1252.0,2.0,57633.0,-74.66666666666667,0.2533333333333333,-63.875,0.36124999999999996,-41.0,23.875
2020-12-29,E12000004,East Midlands,4865583,4052.0,2162.1428571428573,47.0,2950.0,306.0,60583.0,-64.66666666666667,0.3533333333333333,-56.5,0.43500000000000005,-39.25,21.75
2020-12-30,E12000004,East Midlands,4865583,3673.0,2395.0,55.0,7638.0,550.0,68221.0,-62.44444444444444,0.37555555555555553,-53.625,0.46375,-31.25,20.75
2020-12-31,E12000004,East Midlands,4865583,3017.0,2618.285714285714,53.0,5791.0,453.0,74012.0,-67.77777777777777,0.3222222222222223,-62.75,0.37250000000000005,-54.5,23.5
2021-01-01,E12000004,East Midlands,4865583,1695.0,2759.1428571428573,45.0,1256.0,3.0,75268.0,-83.33333333333333,0.16666666666666674,-82.125,0.17874999999999996,-84.625,31.0
2021-01-02,E12000004,East Midlands,4865583,3489.0,2987.0,55.0,2242.0,468.0,77510.0,-36.111111111111114,0.6388888888888888,-63.25,0.36750000000000005,-68.44444444444444,14.75
2021-01-03,E12000004,East Midlands,4865583,3065.0,3075.8571428571427,44.0,1446.0,474.0,78956.0,-26.88888888888889,0.731111111111111,-59.625,0.40375000000000005,-67.625,10.875
2021-01-04,E12000004,East Midlands,4865583,4392.0,3340.4285714285716,56.0,1808.0,1474.0,80764.0,-41.77777777777778,0.5822222222222222,-55.375,0.44625000000000004,-53.875,16.875
2021-01-05,E12000004,East Midlands,4865583,3594.0,3275.0,64.0,3210.0,2482.0,83974.0,-44.0,0.56,-55.75,0.4425,-59.625,18.0
2021-01-06,E12000004,East Midlands,4865583,3284.0,3219.4285714285716,57.0,5764.0,3574.0,89738.0,-43.666666666666664,0.5633333333333334,-54.625,0.45375,-60.625,18.625
2021-01-07,E12000004,East Midlands,4865583,3035.0,3222.0,50.0,15911.0,2895.0,105649.0,-44.55555555555556,0.5544444444444444,-54.875,0.45125000000000004,-60.625,18.875
2021-01-08,E12000004,East Midlands,4865583,2873.0,3390.285714285714,62.0,17110.0,3015.0,122759.0,-44.111111111111114,0.5588888888888889,-57.5,0.42500000000000004,-62.44444444444444,19.5
2021-01-09,E12000004,East Midlands,4865583,2389.0,3233.1428571428573,83.0,17364.0,1679.0,140123.0,-30.88888888888889,0.6911111111111111,-61.75,0.38249999999999995,-67.88888888888889,14.0
2021-01-10,E12000004,East Midlands,4865583,2224.0,3113.0,55.0,10058.0,1555.0,150181.0,-28.555555555555557,0.7144444444444444,-60.125,0.39875000000000005,-68.125,11.125
2021-01-11,E12000004,East Midlands,4865583,3634.0,3004.714285714286,83.0,9733.0,1118.0,159914.0,-44.0,0.56,-55.25,0.4475,-58.375,17.75
2021-01-12,E12000004,East Midlands,4865583,3331.0,2967.1428571428573,77.0,13762.0,833.0,173676.0,-44.77777777777778,0.5522222222222222,-54.375,0.45625000000000004,-59.125,18.0
2021-01-13,E12000004,East Midlands,4865583,2892.0,2911.1428571428573,102.0,18512.0,140.0,192188.0,-45.0,0.55,-57.375,0.42625,-63.5,18.625
2021-01-14,E12000004,East Midlands,4865583,2866.0,2887.0,86.0,19263.0,56.0,211451.0,-47.55555555555556,0.5244444444444445,-58.25,0.4175,-66.0,19.5
2021-01-15,E12000004,East Midlands,4865583,2800.0,2876.5714285714284,92.0,23402.0,207.0,234853.0,-46.666666666666664,0.5333333333333334,-57.625,0.42374999999999996,-63.625,19.0
2021-01-16,E12000004,East Midlands,4865583,2114.0,2837.285714285714,98.0,19168.0,54.0,254021.0,-33.22222222222222,0.6677777777777778,-64.0,0.36,-70.11111111111111,14.25
2021-01-17,E12000004,East Midlands,4865583,2147.0,2826.285714285714,90.0,15786.0,45.0,269807.0,-29.22222222222222,0.7077777777777778,-59.125,0.40874999999999995,-67.25,10.375
2021-01-18,E12000004,East Midlands,4865583,3331.0,2783.0,88.0,13574.0,35.0,283381.0,-45.44444444444444,0.5455555555555556,-53.5,0.46499999999999997,-58.25,16.875
2021-01-19,E12000004,East Midlands,4865583,3281.0,2775.8571428571427,89.0,21452.0,94.0,304833.0,-46.333333333333336,0.5366666666666666,-55.0,0.44999999999999996,-60.875,17.75
2021-01-20,E12000004,East Midlands,4865583,2768.0,2758.1428571428573,101.0,24566.0,54.0,329399.0,-46.333333333333336,0.5366666666666666,-57.0,0.43000000000000005,-63.5,19.0
2021-01-21,E12000004,East Midlands,4865583,2658.0,2728.4285714285716,81.0,25339.0,44.0,354738.0,-46.22222222222222,0.5377777777777778,-54.625,0.45375,-59.75,18.25
2021-01-22,E12000004,East Midlands,4865583,2367.0,2666.5714285714284,77.0,38386.0,23.0,393124.0,-45.0,0.55,-54.75,0.4525,-60.0,18.625
2021-01-23,E12000004,East Midlands,4865583,1795.0,2621.0,77.0,30799.0,27.0,423923.0,-31.555555555555557,0.6844444444444444,-62.625,0.37375,-67.88888888888889,13.875
2021-01-24,E12000004,East Midlands,4865583,1253.0,2493.285714285714,86.0,18379.0,22.0,442302.0,-34.111111111111114,0.6588888888888889,-59.875,0.40125,-71.44444444444444,11.125
2021-01-25,E12000004,East Midlands,4865583,2123.0,2320.714285714286,76.0,13757.0,19.0,456059.0,-53.0,0.47,-54.5,0.45499999999999996,-62.25,19.625
2021-01-26,E12000004,East Midlands,4865583,2371.0,2190.714285714286,84.0,16125.0,18.0,472184.0,-47.44444444444444,0.5255555555555556,-55.75,0.4425,-61.25,18.375
2021-01-27,E12000004,East Midlands,4865583,2297.0,2123.4285714285716,94.0,16950.0,37.0,489134.0,-44.77777777777778,0.5522222222222222,-53.375,0.46625000000000005,-58.0,17.75
2021-01-28,E12000004,East Midlands,4865583,2244.0,2064.285714285714,75.0,33302.0,58.0,522436.0,-45.333333333333336,0.5466666666666666,-54.125,0.45875,-58.375,17.875
2021-01-29,E12000004,East Midlands,4865583,1922.0,2000.7142857142858,95.0,37250.0,112.0,559686.0,-44.22222222222222,0.5577777777777777,-53.25,0.4675,-57.22222222222222,17.875
2021-01-30,E12000004,East Midlands,4865583,1514.0,1960.5714285714287,73.0,41417.0,59.0,601103.0,-31.333333333333332,0.6866666666666668,-63.375,0.36624999999999996,-66.66666666666667,13.75
2021-01-31,E12000004,East Midlands,4865583,1412.0,1983.2857142857142,74.0,28047.0,137.0,629150.0,-26.75,0.7324999999999999,-57.625,0.42374999999999996,-64.25,10.125
2021-02-01,E12000004,East Midlands,4865583,2124.0,1983.4285714285713,80.0,23228.0,53.0,652378.0,-44.77777777777778,0.5522222222222222,-51.125,0.48875,-54.125,16.125
2021-02-02,E12000004,East Midlands,4865583,1897.0,1915.7142857142858,80.0,29789.0,112.0,682167.0,-45.44444444444444,0.5455555555555556,-54.625,0.45375,-58.5,17.75
2021-02-03,E12000004,East Midlands,4865583,1814.0,1846.7142857142858,71.0,34654.0,90.0,716821.0,-44.0,0.56,-53.0,0.47,-57.25,17.25
2021-02-04,E12000004,East Midlands,4865583,1727.0,1772.857142857143,56.0,35501.0,124.0,752322.0,-44.666666666666664,0.5533333333333333,-53.125,0.46875,-57.625,17.625
